Provincias;Tipología penal;periodo;Total
Segovia;5.2.3.-Robos con fuerza en establecimientos;2020;15
Segovia;5.2.3.-Robos con fuerza en establecimientos;2019;33
Segovia;5.2.3.-Robos con fuerza en establecimientos;2018;16
Segovia;5.3.-Robos con violencia o intimidación;2024;13
Segovia;5.3.-Robos con violencia o intimidación;2023;23
Segovia;5.3.-Robos con violencia o intimidación;2022;12
Segovia;5.3.-Robos con violencia o intimidación;2021;21
Segovia;5.3.-Robos con violencia o intimidación;2020;7
Segovia;5.3.-Robos con violencia o intimidación;2019;14
Segovia;5.3.-Robos con violencia o intimidación;2018;12
Segovia;5.3.1.-Robos con violencia en vía pública;2024;7
Segovia;5.3.1.-Robos con violencia en vía pública;2023;10
Segovia;5.3.1.-Robos con violencia en vía pública;2022;5
Segovia;5.3.1.-Robos con violencia en vía pública;2021;11
Segovia;5.3.1.-Robos con violencia en vía pública;2020;3
Segovia;5.3.1.-Robos con violencia en vía pública;2019;8
Segovia;5.3.1.-Robos con violencia en vía pública;2018;8
Segovia;5.3.2.-Robos con violencia en viviendas;2024;1
Segovia;5.3.2.-Robos con violencia en viviendas;2023;7
Segovia;5.3.2.-Robos con violencia en viviendas;2022;0
Segovia;5.3.2.-Robos con violencia en viviendas;2021;5
Segovia;5.3.2.-Robos con violencia en viviendas;2020;2
Segovia;5.3.2.-Robos con violencia en viviendas;2019;1
Segovia;5.3.2.-Robos con violencia en viviendas;2018;2
Segovia;5.3.3.-Robos con violencia en establecimientos;2024;3
Segovia;5.3.3.-Robos con violencia en establecimientos;2023;4
Segovia;5.3.3.-Robos con violencia en establecimientos;2022;6
Segovia;5.3.3.-Robos con violencia en establecimientos;2021;3
Segovia;5.3.3.-Robos con violencia en establecimientos;2020;1
Segovia;5.3.3.-Robos con violencia en establecimientos;2019;4
Segovia;5.3.3.-Robos con violencia en establecimientos;2018;1
Segovia;5.4.-Sustracción de vehículos;2024;21
Segovia;5.4.-Sustracción de vehículos;2023;20
Segovia;5.4.-Sustracción de vehículos;2022;20
Segovia;5.4.-Sustracción de vehículos;2021;12
Segovia;5.4.-Sustracción de vehículos;2020;15
Segovia;5.4.-Sustracción de vehículos;2019;10
Segovia;5.4.-Sustracción de vehículos;2018;4
Segovia;5.5.-Estafas;2024;402
Segovia;5.5.-Estafas;2023;325
Segovia;5.5.-Estafas;2022;291
Segovia;5.5.-Estafas;2021;267
Segovia;5.5.-Estafas;2020;203
Segovia;5.5.-Estafas;2019;194
Segovia;5.5.-Estafas;2018;152
Segovia;5.5.1.-Estafas informáticas;2024;309
Segovia;5.5.1.-Estafas informáticas;2023;247
Segovia;5.5.1.-Estafas informáticas;2022;213
Segovia;5.5.1.-Estafas informáticas;2021;177
Segovia;5.5.1.-Estafas informáticas;2020;128
Segovia;5.5.1.-Estafas informáticas;2019;78
Segovia;5.5.1.-Estafas informáticas;2018;70
Segovia;5.6.-Daños;2024;148
Segovia;5.6.-Daños;2023;135
Segovia;5.6.-Daños;2022;139
Segovia;5.6.-Daños;2021;125
Segovia;5.6.-Daños;2020;107
Segovia;5.6.-Daños;2019;126
Segovia;5.6.-Daños;2018;102
Segovia;5.7.-Contra la propiedad intelectual/industrial;2024;1
Segovia;5.7.-Contra la propiedad intelectual/industrial;2023;0
Segovia;5.7.-Contra la propiedad intelectual/industrial;2022;3
Segovia;5.7.-Contra la propiedad intelectual/industrial;2021;5
Segovia;5.7.-Contra la propiedad intelectual/industrial;2020;3
Segovia;5.7.-Contra la propiedad intelectual/industrial;2019;4
Segovia;5.7.-Contra la propiedad intelectual/industrial;2018;9
Segovia;5.8.-Blanqueo de capitales;2024;4
Segovia;5.8.-Blanqueo de capitales;2023;1
Segovia;5.8.-Blanqueo de capitales;2022;0
Segovia;5.8.-Blanqueo de capitales;2021;0
Segovia;5.8.-Blanqueo de capitales;2020;0
Segovia;5.8.-Blanqueo de capitales;2019;1
Segovia;5.8.-Blanqueo de capitales;2018;0
Segovia;5.9.-Otros contra el patrimonio;2024;94
Segovia;5.9.-Otros contra el patrimonio;2023;61
Segovia;5.9.-Otros contra el patrimonio;2022;61
Segovia;5.9.-Otros contra el patrimonio;2021;60
Segovia;5.9.-Otros contra el patrimonio;2020;57
Segovia;5.9.-Otros contra el patrimonio;2019;52
Segovia;5.9.-Otros contra el patrimonio;2018;42
Segovia;6. SEGURIDAD COLECTIVA;2024;328
Segovia;6. SEGURIDAD COLECTIVA;2023;262
Segovia;6. SEGURIDAD COLECTIVA;2022;224
Segovia;6. SEGURIDAD COLECTIVA;2021;251
Segovia;6. SEGURIDAD COLECTIVA;2020;208
Segovia;6. SEGURIDAD COLECTIVA;2019;285
Segovia;6. SEGURIDAD COLECTIVA;2018;246
Segovia;6.1.-Tráfico de drogas;2024;29
Segovia;6.1.-Tráfico de drogas;2023;43
Segovia;6.1.-Tráfico de drogas;2022;30
Segovia;6.1.-Tráfico de drogas;2021;41
Segovia;6.1.-Tráfico de drogas;2020;45
Segovia;6.1.-Tráfico de drogas;2019;45
Segovia;6.1.-Tráfico de drogas;2018;23
Segovia;6.2.-Contra la seguridad vial;2024;289
Segovia;6.2.-Contra la seguridad vial;2023;212
Segovia;6.2.-Contra la seguridad vial;2022;188
Segovia;6.2.-Contra la seguridad vial;2021;207
Segovia;6.2.-Contra la seguridad vial;2020;158
Segovia;6.2.-Contra la seguridad vial;2019;234
Segovia;6.2.-Contra la seguridad vial;2018;216
Segovia;6.3.-Otros contra la seguridad colectiva;2024;10
Segovia;6.3.-Otros contra la seguridad colectiva;2023;7
Segovia;6.3.-Otros contra la seguridad colectiva;2022;6
Segovia;6.3.-Otros contra la seguridad colectiva;2021;3
Segovia;6.3.-Otros contra la seguridad colectiva;2020;5
Segovia;6.3.-Otros contra la seguridad colectiva;2019;6
Segovia;6.3.-Otros contra la seguridad colectiva;2018;7
Segovia;7. FALSEDADES;2024;75
Segovia;7. FALSEDADES;2023;60
Segovia;7. FALSEDADES;2022;67
Segovia;7. FALSEDADES;2021;50
Segovia;7. FALSEDADES;2020;33
Segovia;7. FALSEDADES;2019;43
Segovia;7. FALSEDADES;2018;35
Segovia;8. ADMÓN. PÚBLICA;2024;0
Segovia;8. ADMÓN. PÚBLICA;2023;1
Segovia;8. ADMÓN. PÚBLICA;2022;0
Segovia;8. ADMÓN. PÚBLICA;2021;0
Segovia;8. ADMÓN. PÚBLICA;2020;0
Segovia;8. ADMÓN. PÚBLICA;2019;3
Segovia;8. ADMÓN. PÚBLICA;2018;2
Segovia;9. ADMÓN. JUSTICIA;2024;120
Segovia;9. ADMÓN. JUSTICIA;2023;115
Segovia;9. ADMÓN. JUSTICIA;2022;122
Segovia;9. ADMÓN. JUSTICIA;2021;80
Segovia;9. ADMÓN. JUSTICIA;2020;87
Segovia;9. ADMÓN. JUSTICIA;2019;87
Segovia;9. ADMÓN. JUSTICIA;2018;70
Segovia;10. ORDEN PÚBLICO;2024;70
Segovia;10. ORDEN PÚBLICO;2023;84
Segovia;10. ORDEN PÚBLICO;2022;75
Segovia;10. ORDEN PÚBLICO;2021;57
Segovia;10. ORDEN PÚBLICO;2020;73
Segovia;10. ORDEN PÚBLICO;2019;47
Segovia;10. ORDEN PÚBLICO;2018;29
Segovia;11. LEGISLACIÓN ESPECIAL;2024;0
Segovia;11. LEGISLACIÓN ESPECIAL;2023;0
Segovia;11. LEGISLACIÓN ESPECIAL;2022;1
Segovia;11. LEGISLACIÓN ESPECIAL;2021;0
Segovia;11. LEGISLACIÓN ESPECIAL;2020;0
Segovia;11. LEGISLACIÓN ESPECIAL;2019;0
Segovia;11. LEGISLACIÓN ESPECIAL;2018;0
Segovia;12. OTRAS INFRACCIONES PENALES;2024;48
Segovia;12. OTRAS INFRACCIONES PENALES;2023;53
Segovia;12. OTRAS INFRACCIONES PENALES;2022;48
Segovia;12. OTRAS INFRACCIONES PENALES;2021;45
Segovia;12. OTRAS INFRACCIONES PENALES;2020;31
Segovia;12. OTRAS INFRACCIONES PENALES;2019;31
Segovia;12. OTRAS INFRACCIONES PENALES;2018;38
Segovia;TOTAL INFRACCIONES PENALES;2024;2.777
Segovia;TOTAL INFRACCIONES PENALES;2023;2.483
Segovia;TOTAL INFRACCIONES PENALES;2022;2.388
Segovia;TOTAL INFRACCIONES PENALES;2021;2.114
Segovia;TOTAL INFRACCIONES PENALES;2020;1.743
Segovia;TOTAL INFRACCIONES PENALES;2019;1.983
Segovia;TOTAL INFRACCIONES PENALES;2018;1.644
Sevilla;1. CONTRA LAS PERSONAS;2024;9.278
Sevilla;1. CONTRA LAS PERSONAS;2023;9.002
Sevilla;1. CONTRA LAS PERSONAS;2022;8.560
Sevilla;1. CONTRA LAS PERSONAS;2021;7.406
Sevilla;1. CONTRA LAS PERSONAS;2020;6.709
Sevilla;1. CONTRA LAS PERSONAS;2019;6.918
Sevilla;1. CONTRA LAS PERSONAS;2018;6.613
Sevilla;1.1.-Homicidios dolosos/asesinatos;2024;78
Sevilla;1.1.-Homicidios dolosos/asesinatos;2023;88
Sevilla;1.1.-Homicidios dolosos/asesinatos;2022;88
Sevilla;1.1.-Homicidios dolosos/asesinatos;2021;65
Sevilla;1.1.-Homicidios dolosos/asesinatos;2020;76
Sevilla;1.1.-Homicidios dolosos/asesinatos;2019;47
Sevilla;1.1.-Homicidios dolosos/asesinatos;2018;56
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;14
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;10
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;14
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;8
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;13
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;8
Sevilla;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;9
Sevilla;1.2.-Lesiones;2024;5.155
Sevilla;1.2.-Lesiones;2023;4.996
Sevilla;1.2.-Lesiones;2022;4.335
Sevilla;1.2.-Lesiones;2021;3.543
Sevilla;1.2.-Lesiones;2020;3.268
Sevilla;1.2.-Lesiones;2019;3.604
Sevilla;1.2.-Lesiones;2018;3.497
Sevilla;1.3.-Malos tratos ámbito familiar;2024;3.799
Sevilla;1.3.-Malos tratos ámbito familiar;2023;3.730
Sevilla;1.3.-Malos tratos ámbito familiar;2022;3.986
Sevilla;1.3.-Malos tratos ámbito familiar;2021;3.688
Sevilla;1.3.-Malos tratos ámbito familiar;2020;3.238
Sevilla;1.3.-Malos tratos ámbito familiar;2019;3.114
Sevilla;1.3.-Malos tratos ámbito familiar;2018;2.907
Sevilla;1.4.-Otros contra las personas;2024;246
Sevilla;1.4.-Otros contra las personas;2023;188
Sevilla;1.4.-Otros contra las personas;2022;151
Sevilla;1.4.-Otros contra las personas;2021;110
Sevilla;1.4.-Otros contra las personas;2020;127
Sevilla;1.4.-Otros contra las personas;2019;153
Sevilla;1.4.-Otros contra las personas;2018;153
Sevilla;2. CONTRA LA LIBERTAD;2024;6.879
Sevilla;2. CONTRA LA LIBERTAD;2023;6.278
Sevilla;2. CONTRA LA LIBERTAD;2022;5.257
Sevilla;2. CONTRA LA LIBERTAD;2021;5.207
Sevilla;2. CONTRA LA LIBERTAD;2020;5.143
Sevilla;2. CONTRA LA LIBERTAD;2019;4.989
Sevilla;2. CONTRA LA LIBERTAD;2018;4.613
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2024;355
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2023;348
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2022;440
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2021;622
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2020;585
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2019;599
Sevilla;2.1.-Malos tratos habituales en el ámbito familiar;2018;629
Sevilla;2.2.-Otros contra la libertad;2024;6.524
Sevilla;2.2.-Otros contra la libertad;2023;5.930
Sevilla;2.2.-Otros contra la libertad;2022;4.817
Sevilla;2.2.-Otros contra la libertad;2021;4.585
Sevilla;2.2.-Otros contra la libertad;2020;4.558
Sevilla;2.2.-Otros contra la libertad;2019;4.390
Sevilla;2.2.-Otros contra la libertad;2018;3.984
Sevilla;3. LIBERTAD SEXUAL;2024;679
Sevilla;3. LIBERTAD SEXUAL;2023;669
Sevilla;3. LIBERTAD SEXUAL;2022;497
Sevilla;3. LIBERTAD SEXUAL;2021;475
Sevilla;3. LIBERTAD SEXUAL;2020;441
Sevilla;3. LIBERTAD SEXUAL;2019;427
Sevilla;3. LIBERTAD SEXUAL;2018;408
Sevilla;3.1.-Agresión sexual;2024;411
Sevilla;3.1.-Agresión sexual;2023;359
Sevilla;3.1.-Agresión sexual;2022;325
Sevilla;3.1.-Agresión sexual;2021;311
Sevilla;3.1.-Agresión sexual;2020;262
Sevilla;3.1.-Agresión sexual;2019;244
Sevilla;3.1.-Agresión sexual;2018;231
Sevilla;3.2.-Agresión sexual con penetración;2024;122
Sevilla;3.2.-Agresión sexual con penetración;2023;110
Sevilla;3.2.-Agresión sexual con penetración;2022;83
Sevilla;3.2.-Agresión sexual con penetración;2021;60
Sevilla;3.2.-Agresión sexual con penetración;2020;64
Sevilla;3.2.-Agresión sexual con penetración;2019;70
Sevilla;3.2.-Agresión sexual con penetración;2018;73
Sevilla;3.3.-Corrupción de menores o incapacitados;2024;11
Sevilla;3.3.-Corrupción de menores o incapacitados;2023;21
Sevilla;3.3.-Corrupción de menores o incapacitados;2022;11
Sevilla;3.3.-Corrupción de menores o incapacitados;2021;13
Sevilla;3.3.-Corrupción de menores o incapacitados;2020;11
Sevilla;3.3.-Corrupción de menores o incapacitados;2019;19
Sevilla;3.3.-Corrupción de menores o incapacitados;2018;15
Sevilla;3.4.-Pornografía de menores;2024;57
Sevilla;3.4.-Pornografía de menores;2023;27
Sevilla;3.4.-Pornografía de menores;2022;23
Sevilla;3.4.-Pornografía de menores;2021;20
Sevilla;3.4.-Pornografía de menores;2020;36
Sevilla;3.4.-Pornografía de menores;2019;30
Sevilla;3.4.-Pornografía de menores;2018;33
Sevilla;3.5.-Otros contra la libertad sexual;2024;78
Sevilla;3.5.-Otros contra la libertad sexual;2023;152
Sevilla;3.5.-Otros contra la libertad sexual;2022;55
Sevilla;3.5.-Otros contra la libertad sexual;2021;71
Sevilla;3.5.-Otros contra la libertad sexual;2020;68
Sevilla;3.5.-Otros contra la libertad sexual;2019;64
Sevilla;3.5.-Otros contra la libertad sexual;2018;56
Sevilla;4. RELACIONES FAMILIARES;2024;320
Sevilla;4. RELACIONES FAMILIARES;2023;343
Sevilla;4. RELACIONES FAMILIARES;2022;338
Sevilla;4. RELACIONES FAMILIARES;2021;367
Sevilla;4. RELACIONES FAMILIARES;2020;270
Sevilla;4. RELACIONES FAMILIARES;2019;285
Sevilla;4. RELACIONES FAMILIARES;2018;303
Sevilla;5. PATRIMONIO;2024;13.381
Sevilla;5. PATRIMONIO;2023;12.997
Sevilla;5. PATRIMONIO;2022;11.646
Sevilla;5. PATRIMONIO;2021;10.466
Sevilla;5. PATRIMONIO;2020;9.738
Sevilla;5. PATRIMONIO;2019;11.882
Sevilla;5. PATRIMONIO;2018;11.199
Sevilla;5.1.-Hurtos;2024;4.231
Sevilla;5.1.-Hurtos;2023;4.403
Sevilla;5.1.-Hurtos;2022;4.003
Sevilla;5.1.-Hurtos;2021;3.389
Sevilla;5.1.-Hurtos;2020;3.013
Sevilla;5.1.-Hurtos;2019;4.303
Sevilla;5.1.-Hurtos;2018;4.054
Sevilla;5.2.-Robos con fuerza en las cosas;2024;2.434
Sevilla;5.2.-Robos con fuerza en las cosas;2023;2.347
Sevilla;5.2.-Robos con fuerza en las cosas;2022;1.945
Sevilla;5.2.-Robos con fuerza en las cosas;2021;1.759
Sevilla;5.2.-Robos con fuerza en las cosas;2020;1.729
Sevilla;5.2.-Robos con fuerza en las cosas;2019;2.134
Sevilla;5.2.-Robos con fuerza en las cosas;2018;2.059
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;702
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;718
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;511
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;474
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;538
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;525
Sevilla;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;577
Sevilla;5.2.2.-Robos con fuerza en viviendas;2024;635
Sevilla;5.2.2.-Robos con fuerza en viviendas;2023;548
Sevilla;5.2.2.-Robos con fuerza en viviendas;2022;524
Sevilla;5.2.2.-Robos con fuerza en viviendas;2021;440
Sevilla;5.2.2.-Robos con fuerza en viviendas;2020;492
Sevilla;5.2.2.-Robos con fuerza en viviendas;2019;526
Sevilla;5.2.2.-Robos con fuerza en viviendas;2018;543
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2024;627
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2023;550
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2022;497
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2021;452
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2020;384
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2019;631
Sevilla;5.2.3.-Robos con fuerza en establecimientos;2018;570
Sevilla;5.3.-Robos con violencia o intimidación;2024;888
Sevilla;5.3.-Robos con violencia o intimidación;2023;910
Sevilla;5.3.-Robos con violencia o intimidación;2022;803
Sevilla;5.3.-Robos con violencia o intimidación;2021;689
Sevilla;5.3.-Robos con violencia o intimidación;2020;676
Sevilla;5.3.-Robos con violencia o intimidación;2019;792
Sevilla;5.3.-Robos con violencia o intimidación;2018;770
Sevilla;5.3.1.-Robos con violencia en vía pública;2024;504
Sevilla;5.3.1.-Robos con violencia en vía pública;2023;547
Sevilla;5.3.1.-Robos con violencia en vía pública;2022;483
Sevilla;5.3.1.-Robos con violencia en vía pública;2021;396
Sevilla;5.3.1.-Robos con violencia en vía pública;2020;363
Sevilla;5.3.1.-Robos con violencia en vía pública;2019;428
Sevilla;5.3.1.-Robos con violencia en vía pública;2018;402
Sevilla;5.3.2.-Robos con violencia en viviendas;2024;91
Sevilla;5.3.2.-Robos con violencia en viviendas;2023;76
Sevilla;5.3.2.-Robos con violencia en viviendas;2022;67
Sevilla;5.3.2.-Robos con violencia en viviendas;2021;79
Sevilla;5.3.2.-Robos con violencia en viviendas;2020;68
Sevilla;5.3.2.-Robos con violencia en viviendas;2019;82
Sevilla;5.3.2.-Robos con violencia en viviendas;2018;86
Sevilla;5.3.3.-Robos con violencia en establecimientos;2024;206
Sevilla;5.3.3.-Robos con violencia en establecimientos;2023;218
Sevilla;5.3.3.-Robos con violencia en establecimientos;2022;194
Sevilla;5.3.3.-Robos con violencia en establecimientos;2021;154
Sevilla;5.3.3.-Robos con violencia en establecimientos;2020;192
Sevilla;5.3.3.-Robos con violencia en establecimientos;2019;210
Sevilla;5.3.3.-Robos con violencia en establecimientos;2018;211
Sevilla;5.4.-Sustracción de vehículos;2024;541
Sevilla;5.4.-Sustracción de vehículos;2023;411
Sevilla;5.4.-Sustracción de vehículos;2022;363
Sevilla;5.4.-Sustracción de vehículos;2021;364
Sevilla;5.4.-Sustracción de vehículos;2020;354
Sevilla;5.4.-Sustracción de vehículos;2019;405
Sevilla;5.4.-Sustracción de vehículos;2018;332
Sevilla;5.5.-Estafas;2024;2.764
Sevilla;5.5.-Estafas;2023;2.498
Sevilla;5.5.-Estafas;2022;2.137
Sevilla;5.5.-Estafas;2021;1.941
Sevilla;5.5.-Estafas;2020;1.775
Sevilla;5.5.-Estafas;2019;1.879
Sevilla;5.5.-Estafas;2018;1.750
Sevilla;5.5.1.-Estafas informáticas;2024;1.811
Sevilla;5.5.1.-Estafas informáticas;2023;1.513
Sevilla;5.5.1.-Estafas informáticas;2022;1.223
Sevilla;5.5.1.-Estafas informáticas;2021;1.046
Sevilla;5.5.1.-Estafas informáticas;2020;939
Sevilla;5.5.1.-Estafas informáticas;2019;783
Sevilla;5.5.1.-Estafas informáticas;2018;674
Sevilla;5.6.-Daños;2024;1.339
Sevilla;5.6.-Daños;2023;1.169
Sevilla;5.6.-Daños;2022;1.096
Sevilla;5.6.-Daños;2021;1.072
Sevilla;5.6.-Daños;2020;1.027
Sevilla;5.6.-Daños;2019;1.022
Sevilla;5.6.-Daños;2018;972
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2024;39
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2023;19
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2022;14
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2021;11
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2020;13
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2019;26
Sevilla;5.7.-Contra la propiedad intelectual/industrial;2018;27
Sevilla;5.8.-Blanqueo de capitales;2024;30
Sevilla;5.8.-Blanqueo de capitales;2023;7
Sevilla;5.8.-Blanqueo de capitales;2022;11
Sevilla;5.8.-Blanqueo de capitales;2021;10
Sevilla;5.8.-Blanqueo de capitales;2020;8
Sevilla;5.8.-Blanqueo de capitales;2019;7
Sevilla;5.8.-Blanqueo de capitales;2018;17
Sevilla;5.9.-Otros contra el patrimonio;2024;1.115
Sevilla;5.9.-Otros contra el patrimonio;2023;1.233
Sevilla;5.9.-Otros contra el patrimonio;2022;1.274
Sevilla;5.9.-Otros contra el patrimonio;2021;1.231
Sevilla;5.9.-Otros contra el patrimonio;2020;1.143
Sevilla;5.9.-Otros contra el patrimonio;2019;1.314
Sevilla;5.9.-Otros contra el patrimonio;2018;1.218
Sevilla;6. SEGURIDAD COLECTIVA;2024;2.705
Sevilla;6. SEGURIDAD COLECTIVA;2023;2.555
Sevilla;6. SEGURIDAD COLECTIVA;2022;2.366
Sevilla;6. SEGURIDAD COLECTIVA;2021;2.409
Sevilla;6. SEGURIDAD COLECTIVA;2020;2.258
Sevilla;6. SEGURIDAD COLECTIVA;2019;2.482
Sevilla;6. SEGURIDAD COLECTIVA;2018;2.507
Sevilla;6.1.-Tráfico de drogas;2024;551
Sevilla;6.1.-Tráfico de drogas;2023;540
Sevilla;6.1.-Tráfico de drogas;2022;504
Sevilla;6.1.-Tráfico de drogas;2021;545
Sevilla;6.1.-Tráfico de drogas;2020;485
Sevilla;6.1.-Tráfico de drogas;2019;498
Sevilla;6.1.-Tráfico de drogas;2018;405
Sevilla;6.2.-Contra la seguridad vial;2024;2.083
Sevilla;6.2.-Contra la seguridad vial;2023;1.972
Sevilla;6.2.-Contra la seguridad vial;2022;1.812
Sevilla;6.2.-Contra la seguridad vial;2021;1.816
Sevilla;6.2.-Contra la seguridad vial;2020;1.726
Sevilla;6.2.-Contra la seguridad vial;2019;1.931
Sevilla;6.2.-Contra la seguridad vial;2018;2.029
Sevilla;6.3.-Otros contra la seguridad colectiva;2024;71
Sevilla;6.3.-Otros contra la seguridad colectiva;2023;43
Sevilla;6.3.-Otros contra la seguridad colectiva;2022;50
Sevilla;6.3.-Otros contra la seguridad colectiva;2021;48
Sevilla;6.3.-Otros contra la seguridad colectiva;2020;47
Sevilla;6.3.-Otros contra la seguridad colectiva;2019;53
Sevilla;6.3.-Otros contra la seguridad colectiva;2018;73
Sevilla;7. FALSEDADES;2024;349
Sevilla;7. FALSEDADES;2023;367
Sevilla;7. FALSEDADES;2022;373
