Comunidades autónomas;Tipología penal;periodo;Total
PAÍS VASCO;5.2.2.-Robos con fuerza en viviendas;2023;153
PAÍS VASCO;5.2.2.-Robos con fuerza en viviendas;2022;151
PAÍS VASCO;5.2.2.-Robos con fuerza en viviendas;2021;171
PAÍS VASCO;5.2.2.-Robos con fuerza en viviendas;2020;123
PAÍS VASCO;5.2.2.-Robos con fuerza en viviendas;2019;145
PAÍS VASCO;5.2.2.-Robos con fuerza en viviendas;2018;151
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2024;150
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2023;194
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2022;271
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2021;286
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2020;225
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2019;241
PAÍS VASCO;5.2.3.-Robos con fuerza en establecimientos;2018;183
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2024;563
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2023;540
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2022;563
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2021;388
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2020;275
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2019;371
PAÍS VASCO;5.3.-Robos con violencia o intimidación;2018;381
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2024;378
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2023;330
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2022;393
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2021;263
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2020;167
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2019;201
PAÍS VASCO;5.3.1.-Robos con violencia en vía pública;2018;205
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2024;17
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2023;29
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2022;17
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2021;13
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2020;24
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2019;24
PAÍS VASCO;5.3.2.-Robos con violencia en viviendas;2018;30
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2024;132
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2023;119
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2022;108
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2021;91
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2020;50
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2019;121
PAÍS VASCO;5.3.3.-Robos con violencia en establecimientos;2018;117
PAÍS VASCO;5.4.-Sustracción de vehículos;2024;29
PAÍS VASCO;5.4.-Sustracción de vehículos;2023;30
PAÍS VASCO;5.4.-Sustracción de vehículos;2022;44
PAÍS VASCO;5.4.-Sustracción de vehículos;2021;44
PAÍS VASCO;5.4.-Sustracción de vehículos;2020;34
PAÍS VASCO;5.4.-Sustracción de vehículos;2019;44
PAÍS VASCO;5.4.-Sustracción de vehículos;2018;46
PAÍS VASCO;5.5.-Estafas;2024;255
PAÍS VASCO;5.5.-Estafas;2023;212
PAÍS VASCO;5.5.-Estafas;2022;224
PAÍS VASCO;5.5.-Estafas;2021;164
PAÍS VASCO;5.5.-Estafas;2020;194
PAÍS VASCO;5.5.-Estafas;2019;110
PAÍS VASCO;5.5.-Estafas;2018;126
PAÍS VASCO;5.5.1.-Estafas informáticas;2024;3.595
PAÍS VASCO;5.5.1.-Estafas informáticas;2023;2.435
PAÍS VASCO;5.5.1.-Estafas informáticas;2022;2.460
PAÍS VASCO;5.5.1.-Estafas informáticas;2021;2.743
PAÍS VASCO;5.5.1.-Estafas informáticas;2020;1.944
PAÍS VASCO;5.5.1.-Estafas informáticas;2019;1.192
PAÍS VASCO;5.5.1.-Estafas informáticas;2018;966
PAÍS VASCO;5.6.-Daños;2024;83
PAÍS VASCO;5.6.-Daños;2023;82
PAÍS VASCO;5.6.-Daños;2022;96
PAÍS VASCO;5.6.-Daños;2021;83
PAÍS VASCO;5.6.-Daños;2020;53
PAÍS VASCO;5.6.-Daños;2019;48
PAÍS VASCO;5.6.-Daños;2018;57
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2024;49
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2023;102
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2022;75
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2021;7
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2020;1
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2019;8
PAÍS VASCO;5.7.-Contra la propiedad intelectual/industrial;2018;8
PAÍS VASCO;5.8.-Blanqueo de capitales;2024;0
PAÍS VASCO;5.8.-Blanqueo de capitales;2023;21
PAÍS VASCO;5.8.-Blanqueo de capitales;2022;16
PAÍS VASCO;5.8.-Blanqueo de capitales;2021;0
PAÍS VASCO;5.8.-Blanqueo de capitales;2020;9
PAÍS VASCO;5.8.-Blanqueo de capitales;2019;1
PAÍS VASCO;5.8.-Blanqueo de capitales;2018;15
PAÍS VASCO;5.9.-Otros contra el patrimonio;2024;77
PAÍS VASCO;5.9.-Otros contra el patrimonio;2023;54
PAÍS VASCO;5.9.-Otros contra el patrimonio;2022;43
PAÍS VASCO;5.9.-Otros contra el patrimonio;2021;37
PAÍS VASCO;5.9.-Otros contra el patrimonio;2020;41
PAÍS VASCO;5.9.-Otros contra el patrimonio;2019;37
PAÍS VASCO;5.9.-Otros contra el patrimonio;2018;14
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2024;597
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2023;538
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2022;614
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2021;503
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2020;490
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2019;473
PAÍS VASCO;6. SEGURIDAD COLECTIVA;2018;518
PAÍS VASCO;6.1.-Tráfico de drogas;2024;416
PAÍS VASCO;6.1.-Tráfico de drogas;2023;378
PAÍS VASCO;6.1.-Tráfico de drogas;2022;411
PAÍS VASCO;6.1.-Tráfico de drogas;2021;356
PAÍS VASCO;6.1.-Tráfico de drogas;2020;338
PAÍS VASCO;6.1.-Tráfico de drogas;2019;267
PAÍS VASCO;6.1.-Tráfico de drogas;2018;292
PAÍS VASCO;6.2.-Contra la seguridad vial;2024;142
PAÍS VASCO;6.2.-Contra la seguridad vial;2023;134
PAÍS VASCO;6.2.-Contra la seguridad vial;2022;168
PAÍS VASCO;6.2.-Contra la seguridad vial;2021;126
PAÍS VASCO;6.2.-Contra la seguridad vial;2020;141
PAÍS VASCO;6.2.-Contra la seguridad vial;2019;197
PAÍS VASCO;6.2.-Contra la seguridad vial;2018;216
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2024;39
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2023;26
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2022;35
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2021;21
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2020;11
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2019;9
PAÍS VASCO;6.3.-Otros contra la seguridad colectiva;2018;10
PAÍS VASCO;7. FALSEDADES;2024;148
PAÍS VASCO;7. FALSEDADES;2023;130
PAÍS VASCO;7. FALSEDADES;2022;188
PAÍS VASCO;7. FALSEDADES;2021;226
PAÍS VASCO;7. FALSEDADES;2020;158
PAÍS VASCO;7. FALSEDADES;2019;244
PAÍS VASCO;7. FALSEDADES;2018;212
PAÍS VASCO;8. ADMÓN. PÚBLICA;2024;9
PAÍS VASCO;8. ADMÓN. PÚBLICA;2023;5
PAÍS VASCO;8. ADMÓN. PÚBLICA;2022;7
PAÍS VASCO;8. ADMÓN. PÚBLICA;2021;5
PAÍS VASCO;8. ADMÓN. PÚBLICA;2020;1
PAÍS VASCO;8. ADMÓN. PÚBLICA;2019;3
PAÍS VASCO;8. ADMÓN. PÚBLICA;2018;7
PAÍS VASCO;9. ADMÓN. JUSTICIA;2024;753
PAÍS VASCO;9. ADMÓN. JUSTICIA;2023;660
PAÍS VASCO;9. ADMÓN. JUSTICIA;2022;574
PAÍS VASCO;9. ADMÓN. JUSTICIA;2021;432
PAÍS VASCO;9. ADMÓN. JUSTICIA;2020;338
PAÍS VASCO;9. ADMÓN. JUSTICIA;2019;410
PAÍS VASCO;9. ADMÓN. JUSTICIA;2018;356
PAÍS VASCO;10. ORDEN PÚBLICO;2024;872
PAÍS VASCO;10. ORDEN PÚBLICO;2023;982
PAÍS VASCO;10. ORDEN PÚBLICO;2022;1.087
PAÍS VASCO;10. ORDEN PÚBLICO;2021;1.112
PAÍS VASCO;10. ORDEN PÚBLICO;2020;1.176
PAÍS VASCO;10. ORDEN PÚBLICO;2019;713
PAÍS VASCO;10. ORDEN PÚBLICO;2018;649
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2024;4
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2023;6
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2022;2
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2021;0
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2020;5
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2019;0
PAÍS VASCO;11. LEGISLACIÓN ESPECIAL;2018;0
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2024;83
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2023;61
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2022;148
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2021;80
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2020;40
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2019;58
PAÍS VASCO;12. OTRAS INFRACCIONES PENALES;2018;51
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2024;7.565
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2023;7.288
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2022;7.264
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2021;5.973
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2020;5.396
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2019;5.128
PAÍS VASCO;TOTAL INFRACCIONES PENALES;2018;4.665
RIOJA (LA);1. CONTRA LAS PERSONAS;2024;1.048
RIOJA (LA);1. CONTRA LAS PERSONAS;2023;1.156
RIOJA (LA);1. CONTRA LAS PERSONAS;2022;1.041
RIOJA (LA);1. CONTRA LAS PERSONAS;2021;921
RIOJA (LA);1. CONTRA LAS PERSONAS;2020;797
RIOJA (LA);1. CONTRA LAS PERSONAS;2019;856
RIOJA (LA);1. CONTRA LAS PERSONAS;2018;880
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2024;13
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2023;13
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2022;9
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2021;16
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2020;4
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2019;15
RIOJA (LA);1.1.-Homicidios dolosos/asesinatos;2018;2
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2024;7
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2023;5
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2022;2
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2021;10
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2020;3
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2019;7
RIOJA (LA);1.1.1.-Homicidios dolosos/asesinatos consumados;2018;0
RIOJA (LA);1.2.-Lesiones;2024;455
RIOJA (LA);1.2.-Lesiones;2023;459
RIOJA (LA);1.2.-Lesiones;2022;505
RIOJA (LA);1.2.-Lesiones;2021;449
RIOJA (LA);1.2.-Lesiones;2020;374
RIOJA (LA);1.2.-Lesiones;2019;390
RIOJA (LA);1.2.-Lesiones;2018;416
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2024;559
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2023;647
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2022;507
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2021;448
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2020;398
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2019;440
RIOJA (LA);1.3.-Malos tratos ámbito familiar;2018;454
RIOJA (LA);1.4.-Otros contra las personas;2024;21
RIOJA (LA);1.4.-Otros contra las personas;2023;37
RIOJA (LA);1.4.-Otros contra las personas;2022;20
RIOJA (LA);1.4.-Otros contra las personas;2021;8
RIOJA (LA);1.4.-Otros contra las personas;2020;21
RIOJA (LA);1.4.-Otros contra las personas;2019;11
RIOJA (LA);1.4.-Otros contra las personas;2018;8
RIOJA (LA);2. CONTRA LA LIBERTAD;2024;359
RIOJA (LA);2. CONTRA LA LIBERTAD;2023;366
RIOJA (LA);2. CONTRA LA LIBERTAD;2022;417
RIOJA (LA);2. CONTRA LA LIBERTAD;2021;410
RIOJA (LA);2. CONTRA LA LIBERTAD;2020;292
RIOJA (LA);2. CONTRA LA LIBERTAD;2019;322
RIOJA (LA);2. CONTRA LA LIBERTAD;2018;332
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2024;77
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2023;79
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2022;90
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2021;90
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2020;67
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2019;58
RIOJA (LA);2.1.-Malos tratos habituales en el ámbito familiar;2018;50
RIOJA (LA);2.2.-Otros contra la libertad;2024;282
RIOJA (LA);2.2.-Otros contra la libertad;2023;287
RIOJA (LA);2.2.-Otros contra la libertad;2022;327
RIOJA (LA);2.2.-Otros contra la libertad;2021;320
RIOJA (LA);2.2.-Otros contra la libertad;2020;225
RIOJA (LA);2.2.-Otros contra la libertad;2019;264
RIOJA (LA);2.2.-Otros contra la libertad;2018;282
RIOJA (LA);3. LIBERTAD SEXUAL;2024;90
RIOJA (LA);3. LIBERTAD SEXUAL;2023;107
RIOJA (LA);3. LIBERTAD SEXUAL;2022;80
RIOJA (LA);3. LIBERTAD SEXUAL;2021;78
RIOJA (LA);3. LIBERTAD SEXUAL;2020;90
RIOJA (LA);3. LIBERTAD SEXUAL;2019;63
RIOJA (LA);3. LIBERTAD SEXUAL;2018;51
RIOJA (LA);3.1.-Agresión sexual;2024;70
RIOJA (LA);3.1.-Agresión sexual;2023;65
RIOJA (LA);3.1.-Agresión sexual;2022;57
RIOJA (LA);3.1.-Agresión sexual;2021;53
RIOJA (LA);3.1.-Agresión sexual;2020;41
RIOJA (LA);3.1.-Agresión sexual;2019;48
RIOJA (LA);3.1.-Agresión sexual;2018;28
RIOJA (LA);3.2.-Agresión sexual con penetración;2024;10
RIOJA (LA);3.2.-Agresión sexual con penetración;2023;18
RIOJA (LA);3.2.-Agresión sexual con penetración;2022;15
RIOJA (LA);3.2.-Agresión sexual con penetración;2021;10
RIOJA (LA);3.2.-Agresión sexual con penetración;2020;12
RIOJA (LA);3.2.-Agresión sexual con penetración;2019;12
RIOJA (LA);3.2.-Agresión sexual con penetración;2018;10
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2024;1
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2023;3
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2022;5
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2021;1
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2020;3
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2019;2
RIOJA (LA);3.3.-Corrupción de menores o incapacitados;2018;2
RIOJA (LA);3.4.-Pornografía de menores;2024;1
RIOJA (LA);3.4.-Pornografía de menores;2023;6
RIOJA (LA);3.4.-Pornografía de menores;2022;1
RIOJA (LA);3.4.-Pornografía de menores;2021;4
RIOJA (LA);3.4.-Pornografía de menores;2020;3
RIOJA (LA);3.4.-Pornografía de menores;2019;1
RIOJA (LA);3.4.-Pornografía de menores;2018;8
RIOJA (LA);3.5.-Otros contra la libertad sexual;2024;8
RIOJA (LA);3.5.-Otros contra la libertad sexual;2023;15
RIOJA (LA);3.5.-Otros contra la libertad sexual;2022;2
RIOJA (LA);3.5.-Otros contra la libertad sexual;2021;10
RIOJA (LA);3.5.-Otros contra la libertad sexual;2020;31
RIOJA (LA);3.5.-Otros contra la libertad sexual;2019;0
RIOJA (LA);3.5.-Otros contra la libertad sexual;2018;3
RIOJA (LA);4. RELACIONES FAMILIARES;2024;11
RIOJA (LA);4. RELACIONES FAMILIARES;2023;10
RIOJA (LA);4. RELACIONES FAMILIARES;2022;6
RIOJA (LA);4. RELACIONES FAMILIARES;2021;7
RIOJA (LA);4. RELACIONES FAMILIARES;2020;13
RIOJA (LA);4. RELACIONES FAMILIARES;2019;9
RIOJA (LA);4. RELACIONES FAMILIARES;2018;10
RIOJA (LA);5. PATRIMONIO;2024;1.022
RIOJA (LA);5. PATRIMONIO;2023;1.144
RIOJA (LA);5. PATRIMONIO;2022;1.050
RIOJA (LA);5. PATRIMONIO;2021;802
RIOJA (LA);5. PATRIMONIO;2020;737
RIOJA (LA);5. PATRIMONIO;2019;1.060
RIOJA (LA);5. PATRIMONIO;2018;1.015
RIOJA (LA);5.1.-Hurtos;2024;516
RIOJA (LA);5.1.-Hurtos;2023;595
RIOJA (LA);5.1.-Hurtos;2022;534
RIOJA (LA);5.1.-Hurtos;2021;345
RIOJA (LA);5.1.-Hurtos;2020;347
RIOJA (LA);5.1.-Hurtos;2019;494
RIOJA (LA);5.1.-Hurtos;2018;564
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2024;169
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2023;157
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2022;158
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2021;147
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2020;125
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2019;158
RIOJA (LA);5.2.-Robos con fuerza en las cosas;2018;141
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;24
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;16
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;20
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;31
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;17
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;14
RIOJA (LA);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;20
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2024;66
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2023;63
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2022;45
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2021;57
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2020;52
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2019;54
RIOJA (LA);5.2.2.-Robos con fuerza en viviendas;2018;45
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2024;34
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2023;32
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2022;34
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2021;30
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2020;30
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2019;30
RIOJA (LA);5.2.3.-Robos con fuerza en establecimientos;2018;32
RIOJA (LA);5.3.-Robos con violencia o intimidación;2024;66
RIOJA (LA);5.3.-Robos con violencia o intimidación;2023;84
RIOJA (LA);5.3.-Robos con violencia o intimidación;2022;73
RIOJA (LA);5.3.-Robos con violencia o intimidación;2021;53
RIOJA (LA);5.3.-Robos con violencia o intimidación;2020;60
RIOJA (LA);5.3.-Robos con violencia o intimidación;2019;46
RIOJA (LA);5.3.-Robos con violencia o intimidación;2018;44
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2024;34
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2023;36
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2022;33
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2021;33
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2020;34
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2019;28
RIOJA (LA);5.3.1.-Robos con violencia en vía pública;2018;21
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2024;2
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2023;9
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2022;10
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2021;6
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2020;1
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2019;1
RIOJA (LA);5.3.2.-Robos con violencia en viviendas;2018;7
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2024;22
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2023;27
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2022;23
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2021;13
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2020;18
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2019;15
RIOJA (LA);5.3.3.-Robos con violencia en establecimientos;2018;8
RIOJA (LA);5.4.-Sustracción de vehículos;2024;15
RIOJA (LA);5.4.-Sustracción de vehículos;2023;20
RIOJA (LA);5.4.-Sustracción de vehículos;2022;26
RIOJA (LA);5.4.-Sustracción de vehículos;2021;18
RIOJA (LA);5.4.-Sustracción de vehículos;2020;8
RIOJA (LA);5.4.-Sustracción de vehículos;2019;22
RIOJA (LA);5.4.-Sustracción de vehículos;2018;18
RIOJA (LA);5.5.-Estafas;2024;79
RIOJA (LA);5.5.-Estafas;2023;84
RIOJA (LA);5.5.-Estafas;2022;64
RIOJA (LA);5.5.-Estafas;2021;62
RIOJA (LA);5.5.-Estafas;2020;41
RIOJA (LA);5.5.-Estafas;2019;68
RIOJA (LA);5.5.-Estafas;2018;73
RIOJA (LA);5.5.1.-Estafas informáticas;2024;33
RIOJA (LA);5.5.1.-Estafas informáticas;2023;34
RIOJA (LA);5.5.1.-Estafas informáticas;2022;25
RIOJA (LA);5.5.1.-Estafas informáticas;2021;31
RIOJA (LA);5.5.1.-Estafas informáticas;2020;18
RIOJA (LA);5.5.1.-Estafas informáticas;2019;18
RIOJA (LA);5.5.1.-Estafas informáticas;2018;9
RIOJA (LA);5.6.-Daños;2024;73
RIOJA (LA);5.6.-Daños;2023;109
RIOJA (LA);5.6.-Daños;2022;107
RIOJA (LA);5.6.-Daños;2021;100
RIOJA (LA);5.6.-Daños;2020;86
RIOJA (LA);5.6.-Daños;2019;85
RIOJA (LA);5.6.-Daños;2018;83
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2024;4
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2023;0
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2022;2
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2021;1
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2020;1
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2019;42
RIOJA (LA);5.7.-Contra la propiedad intelectual/industrial;2018;17
RIOJA (LA);5.8.-Blanqueo de capitales;2024;2
RIOJA (LA);5.8.-Blanqueo de capitales;2023;0
RIOJA (LA);5.8.-Blanqueo de capitales;2022;3
RIOJA (LA);5.8.-Blanqueo de capitales;2021;1
RIOJA (LA);5.8.-Blanqueo de capitales;2020;0
RIOJA (LA);5.8.-Blanqueo de capitales;2019;2
RIOJA (LA);5.8.-Blanqueo de capitales;2018;12
RIOJA (LA);5.9.-Otros contra el patrimonio;2024;98
RIOJA (LA);5.9.-Otros contra el patrimonio;2023;95
RIOJA (LA);5.9.-Otros contra el patrimonio;2022;83
RIOJA (LA);5.9.-Otros contra el patrimonio;2021;75
RIOJA (LA);5.9.-Otros contra el patrimonio;2020;69
RIOJA (LA);5.9.-Otros contra el patrimonio;2019;143
RIOJA (LA);5.9.-Otros contra el patrimonio;2018;63
RIOJA (LA);6. SEGURIDAD COLECTIVA;2024;451
RIOJA (LA);6. SEGURIDAD COLECTIVA;2023;466
RIOJA (LA);6. SEGURIDAD COLECTIVA;2022;512
RIOJA (LA);6. SEGURIDAD COLECTIVA;2021;455
RIOJA (LA);6. SEGURIDAD COLECTIVA;2020;320
RIOJA (LA);6. SEGURIDAD COLECTIVA;2019;441
RIOJA (LA);6. SEGURIDAD COLECTIVA;2018;380
RIOJA (LA);6.1.-Tráfico de drogas;2024;132
RIOJA (LA);6.1.-Tráfico de drogas;2023;162
RIOJA (LA);6.1.-Tráfico de drogas;2022;156
RIOJA (LA);6.1.-Tráfico de drogas;2021;158
RIOJA (LA);6.1.-Tráfico de drogas;2020;129
RIOJA (LA);6.1.-Tráfico de drogas;2019;170
RIOJA (LA);6.1.-Tráfico de drogas;2018;137
RIOJA (LA);6.2.-Contra la seguridad vial;2024;304
RIOJA (LA);6.2.-Contra la seguridad vial;2023;299
RIOJA (LA);6.2.-Contra la seguridad vial;2022;348
RIOJA (LA);6.2.-Contra la seguridad vial;2021;281
RIOJA (LA);6.2.-Contra la seguridad vial;2020;179
RIOJA (LA);6.2.-Contra la seguridad vial;2019;261
RIOJA (LA);6.2.-Contra la seguridad vial;2018;237
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2024;15
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2023;5
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2022;8
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2021;16
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2020;12
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2019;10
RIOJA (LA);6.3.-Otros contra la seguridad colectiva;2018;6
RIOJA (LA);7. FALSEDADES;2024;63
RIOJA (LA);7. FALSEDADES;2023;59
RIOJA (LA);7. FALSEDADES;2022;67
RIOJA (LA);7. FALSEDADES;2021;52
RIOJA (LA);7. FALSEDADES;2020;28
RIOJA (LA);7. FALSEDADES;2019;41
RIOJA (LA);7. FALSEDADES;2018;37
RIOJA (LA);8. ADMÓN. PÚBLICA;2024;2
RIOJA (LA);8. ADMÓN. PÚBLICA;2023;7
RIOJA (LA);8. ADMÓN. PÚBLICA;2022;0
RIOJA (LA);8. ADMÓN. PÚBLICA;2021;3
RIOJA (LA);8. ADMÓN. PÚBLICA;2020;0
RIOJA (LA);8. ADMÓN. PÚBLICA;2019;13
RIOJA (LA);8. ADMÓN. PÚBLICA;2018;5
