Provincias;Tipología penal;periodo;Total
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;3
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;1
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;0
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;5
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;1
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;0
Ourense;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;2
Ourense;1.2.-Lesiones;2024;371
Ourense;1.2.-Lesiones;2023;427
Ourense;1.2.-Lesiones;2022;331
Ourense;1.2.-Lesiones;2021;310
Ourense;1.2.-Lesiones;2020;253
Ourense;1.2.-Lesiones;2019;275
Ourense;1.2.-Lesiones;2018;286
Ourense;1.3.-Malos tratos ámbito familiar;2024;363
Ourense;1.3.-Malos tratos ámbito familiar;2023;347
Ourense;1.3.-Malos tratos ámbito familiar;2022;309
Ourense;1.3.-Malos tratos ámbito familiar;2021;281
Ourense;1.3.-Malos tratos ámbito familiar;2020;277
Ourense;1.3.-Malos tratos ámbito familiar;2019;275
Ourense;1.3.-Malos tratos ámbito familiar;2018;278
Ourense;1.4.-Otros contra las personas;2024;16
Ourense;1.4.-Otros contra las personas;2023;8
Ourense;1.4.-Otros contra las personas;2022;20
Ourense;1.4.-Otros contra las personas;2021;16
Ourense;1.4.-Otros contra las personas;2020;8
Ourense;1.4.-Otros contra las personas;2019;9
Ourense;1.4.-Otros contra las personas;2018;11
Ourense;2. CONTRA LA LIBERTAD;2024;460
Ourense;2. CONTRA LA LIBERTAD;2023;456
Ourense;2. CONTRA LA LIBERTAD;2022;365
Ourense;2. CONTRA LA LIBERTAD;2021;370
Ourense;2. CONTRA LA LIBERTAD;2020;358
Ourense;2. CONTRA LA LIBERTAD;2019;320
Ourense;2. CONTRA LA LIBERTAD;2018;304
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2024;113
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2023;107
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2022;88
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2021;70
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2020;68
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2019;89
Ourense;2.1.-Malos tratos habituales en el ámbito familiar;2018;88
Ourense;2.2.-Otros contra la libertad;2024;347
Ourense;2.2.-Otros contra la libertad;2023;349
Ourense;2.2.-Otros contra la libertad;2022;277
Ourense;2.2.-Otros contra la libertad;2021;300
Ourense;2.2.-Otros contra la libertad;2020;290
Ourense;2.2.-Otros contra la libertad;2019;231
Ourense;2.2.-Otros contra la libertad;2018;216
Ourense;3. LIBERTAD SEXUAL;2024;60
Ourense;3. LIBERTAD SEXUAL;2023;70
Ourense;3. LIBERTAD SEXUAL;2022;63
Ourense;3. LIBERTAD SEXUAL;2021;60
Ourense;3. LIBERTAD SEXUAL;2020;32
Ourense;3. LIBERTAD SEXUAL;2019;52
Ourense;3. LIBERTAD SEXUAL;2018;51
Ourense;3.1.-Agresión sexual;2024;32
Ourense;3.1.-Agresión sexual;2023;44
Ourense;3.1.-Agresión sexual;2022;37
Ourense;3.1.-Agresión sexual;2021;27
Ourense;3.1.-Agresión sexual;2020;16
Ourense;3.1.-Agresión sexual;2019;28
Ourense;3.1.-Agresión sexual;2018;31
Ourense;3.2.-Agresión sexual con penetración;2024;15
Ourense;3.2.-Agresión sexual con penetración;2023;15
Ourense;3.2.-Agresión sexual con penetración;2022;16
Ourense;3.2.-Agresión sexual con penetración;2021;17
Ourense;3.2.-Agresión sexual con penetración;2020;7
Ourense;3.2.-Agresión sexual con penetración;2019;12
Ourense;3.2.-Agresión sexual con penetración;2018;10
Ourense;3.3.-Corrupción de menores o incapacitados;2024;0
Ourense;3.3.-Corrupción de menores o incapacitados;2023;0
Ourense;3.3.-Corrupción de menores o incapacitados;2022;1
Ourense;3.3.-Corrupción de menores o incapacitados;2021;0
Ourense;3.3.-Corrupción de menores o incapacitados;2020;0
Ourense;3.3.-Corrupción de menores o incapacitados;2019;2
Ourense;3.3.-Corrupción de menores o incapacitados;2018;0
Ourense;3.4.-Pornografía de menores;2024;8
Ourense;3.4.-Pornografía de menores;2023;2
Ourense;3.4.-Pornografía de menores;2022;2
Ourense;3.4.-Pornografía de menores;2021;5
Ourense;3.4.-Pornografía de menores;2020;1
Ourense;3.4.-Pornografía de menores;2019;1
Ourense;3.4.-Pornografía de menores;2018;3
Ourense;3.5.-Otros contra la libertad sexual;2024;5
Ourense;3.5.-Otros contra la libertad sexual;2023;9
Ourense;3.5.-Otros contra la libertad sexual;2022;7
Ourense;3.5.-Otros contra la libertad sexual;2021;11
Ourense;3.5.-Otros contra la libertad sexual;2020;8
Ourense;3.5.-Otros contra la libertad sexual;2019;9
Ourense;3.5.-Otros contra la libertad sexual;2018;7
Ourense;4. RELACIONES FAMILIARES;2024;8
Ourense;4. RELACIONES FAMILIARES;2023;6
Ourense;4. RELACIONES FAMILIARES;2022;4
Ourense;4. RELACIONES FAMILIARES;2021;5
Ourense;4. RELACIONES FAMILIARES;2020;1
Ourense;4. RELACIONES FAMILIARES;2019;5
Ourense;4. RELACIONES FAMILIARES;2018;6
Ourense;5. PATRIMONIO;2024;585
Ourense;5. PATRIMONIO;2023;646
Ourense;5. PATRIMONIO;2022;632
Ourense;5. PATRIMONIO;2021;578
Ourense;5. PATRIMONIO;2020;546
Ourense;5. PATRIMONIO;2019;495
Ourense;5. PATRIMONIO;2018;500
Ourense;5.1.-Hurtos;2024;159
Ourense;5.1.-Hurtos;2023;152
Ourense;5.1.-Hurtos;2022;156
Ourense;5.1.-Hurtos;2021;145
Ourense;5.1.-Hurtos;2020;115
Ourense;5.1.-Hurtos;2019;112
Ourense;5.1.-Hurtos;2018;119
Ourense;5.2.-Robos con fuerza en las cosas;2024;139
Ourense;5.2.-Robos con fuerza en las cosas;2023;140
Ourense;5.2.-Robos con fuerza en las cosas;2022;145
Ourense;5.2.-Robos con fuerza en las cosas;2021;131
Ourense;5.2.-Robos con fuerza en las cosas;2020;172
Ourense;5.2.-Robos con fuerza en las cosas;2019;132
Ourense;5.2.-Robos con fuerza en las cosas;2018;135
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;13
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;29
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;17
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;12
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;15
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;11
Ourense;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;17
Ourense;5.2.2.-Robos con fuerza en viviendas;2024;55
Ourense;5.2.2.-Robos con fuerza en viviendas;2023;31
Ourense;5.2.2.-Robos con fuerza en viviendas;2022;25
Ourense;5.2.2.-Robos con fuerza en viviendas;2021;47
Ourense;5.2.2.-Robos con fuerza en viviendas;2020;42
Ourense;5.2.2.-Robos con fuerza en viviendas;2019;55
Ourense;5.2.2.-Robos con fuerza en viviendas;2018;49
Ourense;5.2.3.-Robos con fuerza en establecimientos;2024;49
Ourense;5.2.3.-Robos con fuerza en establecimientos;2023;52
Ourense;5.2.3.-Robos con fuerza en establecimientos;2022;59
Ourense;5.2.3.-Robos con fuerza en establecimientos;2021;36
Ourense;5.2.3.-Robos con fuerza en establecimientos;2020;80
Ourense;5.2.3.-Robos con fuerza en establecimientos;2019;40
Ourense;5.2.3.-Robos con fuerza en establecimientos;2018;34
Ourense;5.3.-Robos con violencia o intimidación;2024;56
Ourense;5.3.-Robos con violencia o intimidación;2023;68
Ourense;5.3.-Robos con violencia o intimidación;2022;67
Ourense;5.3.-Robos con violencia o intimidación;2021;68
Ourense;5.3.-Robos con violencia o intimidación;2020;48
Ourense;5.3.-Robos con violencia o intimidación;2019;52
Ourense;5.3.-Robos con violencia o intimidación;2018;51
Ourense;5.3.1.-Robos con violencia en vía pública;2024;28
Ourense;5.3.1.-Robos con violencia en vía pública;2023;21
Ourense;5.3.1.-Robos con violencia en vía pública;2022;35
Ourense;5.3.1.-Robos con violencia en vía pública;2021;37
Ourense;5.3.1.-Robos con violencia en vía pública;2020;17
Ourense;5.3.1.-Robos con violencia en vía pública;2019;20
Ourense;5.3.1.-Robos con violencia en vía pública;2018;14
Ourense;5.3.2.-Robos con violencia en viviendas;2024;4
Ourense;5.3.2.-Robos con violencia en viviendas;2023;9
Ourense;5.3.2.-Robos con violencia en viviendas;2022;5
Ourense;5.3.2.-Robos con violencia en viviendas;2021;16
Ourense;5.3.2.-Robos con violencia en viviendas;2020;4
Ourense;5.3.2.-Robos con violencia en viviendas;2019;9
Ourense;5.3.2.-Robos con violencia en viviendas;2018;10
Ourense;5.3.3.-Robos con violencia en establecimientos;2024;18
Ourense;5.3.3.-Robos con violencia en establecimientos;2023;26
Ourense;5.3.3.-Robos con violencia en establecimientos;2022;13
Ourense;5.3.3.-Robos con violencia en establecimientos;2021;9
Ourense;5.3.3.-Robos con violencia en establecimientos;2020;20
Ourense;5.3.3.-Robos con violencia en establecimientos;2019;19
Ourense;5.3.3.-Robos con violencia en establecimientos;2018;21
Ourense;5.4.-Sustracción de vehículos;2024;12
Ourense;5.4.-Sustracción de vehículos;2023;14
Ourense;5.4.-Sustracción de vehículos;2022;26
Ourense;5.4.-Sustracción de vehículos;2021;6
Ourense;5.4.-Sustracción de vehículos;2020;13
Ourense;5.4.-Sustracción de vehículos;2019;10
Ourense;5.4.-Sustracción de vehículos;2018;8
Ourense;5.5.-Estafas;2024;82
Ourense;5.5.-Estafas;2023;113
Ourense;5.5.-Estafas;2022;104
Ourense;5.5.-Estafas;2021;106
Ourense;5.5.-Estafas;2020;72
Ourense;5.5.-Estafas;2019;90
Ourense;5.5.-Estafas;2018;85
Ourense;5.5.1.-Estafas informáticas;2024;50
Ourense;5.5.1.-Estafas informáticas;2023;60
Ourense;5.5.1.-Estafas informáticas;2022;51
Ourense;5.5.1.-Estafas informáticas;2021;60
Ourense;5.5.1.-Estafas informáticas;2020;36
Ourense;5.5.1.-Estafas informáticas;2019;16
Ourense;5.5.1.-Estafas informáticas;2018;11
Ourense;5.6.-Daños;2024;79
Ourense;5.6.-Daños;2023;88
Ourense;5.6.-Daños;2022;64
Ourense;5.6.-Daños;2021;64
Ourense;5.6.-Daños;2020;67
Ourense;5.6.-Daños;2019;47
Ourense;5.6.-Daños;2018;47
Ourense;5.7.-Contra la propiedad intelectual/industrial;2024;0
Ourense;5.7.-Contra la propiedad intelectual/industrial;2023;5
Ourense;5.7.-Contra la propiedad intelectual/industrial;2022;1
Ourense;5.7.-Contra la propiedad intelectual/industrial;2021;3
Ourense;5.7.-Contra la propiedad intelectual/industrial;2020;5
Ourense;5.7.-Contra la propiedad intelectual/industrial;2019;4
Ourense;5.7.-Contra la propiedad intelectual/industrial;2018;18
Ourense;5.8.-Blanqueo de capitales;2024;5
Ourense;5.8.-Blanqueo de capitales;2023;0
Ourense;5.8.-Blanqueo de capitales;2022;1
Ourense;5.8.-Blanqueo de capitales;2021;0
Ourense;5.8.-Blanqueo de capitales;2020;1
Ourense;5.8.-Blanqueo de capitales;2019;0
Ourense;5.8.-Blanqueo de capitales;2018;1
Ourense;5.9.-Otros contra el patrimonio;2024;53
Ourense;5.9.-Otros contra el patrimonio;2023;66
Ourense;5.9.-Otros contra el patrimonio;2022;68
Ourense;5.9.-Otros contra el patrimonio;2021;55
Ourense;5.9.-Otros contra el patrimonio;2020;53
Ourense;5.9.-Otros contra el patrimonio;2019;48
Ourense;5.9.-Otros contra el patrimonio;2018;36
Ourense;6. SEGURIDAD COLECTIVA;2024;384
Ourense;6. SEGURIDAD COLECTIVA;2023;478
Ourense;6. SEGURIDAD COLECTIVA;2022;544
Ourense;6. SEGURIDAD COLECTIVA;2021;445
Ourense;6. SEGURIDAD COLECTIVA;2020;576
Ourense;6. SEGURIDAD COLECTIVA;2019;614
Ourense;6. SEGURIDAD COLECTIVA;2018;609
Ourense;6.1.-Tráfico de drogas;2024;50
Ourense;6.1.-Tráfico de drogas;2023;42
Ourense;6.1.-Tráfico de drogas;2022;64
Ourense;6.1.-Tráfico de drogas;2021;78
Ourense;6.1.-Tráfico de drogas;2020;88
Ourense;6.1.-Tráfico de drogas;2019;74
Ourense;6.1.-Tráfico de drogas;2018;66
Ourense;6.2.-Contra la seguridad vial;2024;317
Ourense;6.2.-Contra la seguridad vial;2023;415
Ourense;6.2.-Contra la seguridad vial;2022;451
Ourense;6.2.-Contra la seguridad vial;2021;344
Ourense;6.2.-Contra la seguridad vial;2020;445
Ourense;6.2.-Contra la seguridad vial;2019;504
Ourense;6.2.-Contra la seguridad vial;2018;509
Ourense;6.3.-Otros contra la seguridad colectiva;2024;17
Ourense;6.3.-Otros contra la seguridad colectiva;2023;21
Ourense;6.3.-Otros contra la seguridad colectiva;2022;29
Ourense;6.3.-Otros contra la seguridad colectiva;2021;23
Ourense;6.3.-Otros contra la seguridad colectiva;2020;43
Ourense;6.3.-Otros contra la seguridad colectiva;2019;36
Ourense;6.3.-Otros contra la seguridad colectiva;2018;34
Ourense;7. FALSEDADES;2024;40
Ourense;7. FALSEDADES;2023;38
Ourense;7. FALSEDADES;2022;28
Ourense;7. FALSEDADES;2021;29
Ourense;7. FALSEDADES;2020;22
Ourense;7. FALSEDADES;2019;39
Ourense;7. FALSEDADES;2018;32
Ourense;8. ADMÓN. PÚBLICA;2024;1
Ourense;8. ADMÓN. PÚBLICA;2023;1
Ourense;8. ADMÓN. PÚBLICA;2022;2
Ourense;8. ADMÓN. PÚBLICA;2021;2
Ourense;8. ADMÓN. PÚBLICA;2020;0
Ourense;8. ADMÓN. PÚBLICA;2019;0
Ourense;8. ADMÓN. PÚBLICA;2018;3
Ourense;9. ADMÓN. JUSTICIA;2024;196
Ourense;9. ADMÓN. JUSTICIA;2023;163
Ourense;9. ADMÓN. JUSTICIA;2022;144
Ourense;9. ADMÓN. JUSTICIA;2021;153
Ourense;9. ADMÓN. JUSTICIA;2020;143
Ourense;9. ADMÓN. JUSTICIA;2019;186
Ourense;9. ADMÓN. JUSTICIA;2018;152
Ourense;10. ORDEN PÚBLICO;2024;96
Ourense;10. ORDEN PÚBLICO;2023;93
Ourense;10. ORDEN PÚBLICO;2022;97
Ourense;10. ORDEN PÚBLICO;2021;73
Ourense;10. ORDEN PÚBLICO;2020;127
Ourense;10. ORDEN PÚBLICO;2019;77
Ourense;10. ORDEN PÚBLICO;2018;82
Ourense;11. LEGISLACIÓN ESPECIAL;2024;0
Ourense;11. LEGISLACIÓN ESPECIAL;2023;0
Ourense;11. LEGISLACIÓN ESPECIAL;2022;0
Ourense;11. LEGISLACIÓN ESPECIAL;2021;0
Ourense;11. LEGISLACIÓN ESPECIAL;2020;26
Ourense;11. LEGISLACIÓN ESPECIAL;2019;1
Ourense;11. LEGISLACIÓN ESPECIAL;2018;0
Ourense;12. OTRAS INFRACCIONES PENALES;2024;38
Ourense;12. OTRAS INFRACCIONES PENALES;2023;23
Ourense;12. OTRAS INFRACCIONES PENALES;2022;24
Ourense;12. OTRAS INFRACCIONES PENALES;2021;46
Ourense;12. OTRAS INFRACCIONES PENALES;2020;24
Ourense;12. OTRAS INFRACCIONES PENALES;2019;29
Ourense;12. OTRAS INFRACCIONES PENALES;2018;31
Ourense;TOTAL INFRACCIONES PENALES;2024;2.622
Ourense;TOTAL INFRACCIONES PENALES;2023;2.761
Ourense;TOTAL INFRACCIONES PENALES;2022;2.568
Ourense;TOTAL INFRACCIONES PENALES;2021;2.381
Ourense;TOTAL INFRACCIONES PENALES;2020;2.399
Ourense;TOTAL INFRACCIONES PENALES;2019;2.383
Ourense;TOTAL INFRACCIONES PENALES;2018;2.353
Asturias;1. CONTRA LAS PERSONAS;2024;2.902
Asturias;1. CONTRA LAS PERSONAS;2023;2.785
Asturias;1. CONTRA LAS PERSONAS;2022;2.501
Asturias;1. CONTRA LAS PERSONAS;2021;2.286
Asturias;1. CONTRA LAS PERSONAS;2020;2.052
Asturias;1. CONTRA LAS PERSONAS;2019;2.330
Asturias;1. CONTRA LAS PERSONAS;2018;2.132
Asturias;1.1.-Homicidios dolosos/asesinatos;2024;26
Asturias;1.1.-Homicidios dolosos/asesinatos;2023;20
Asturias;1.1.-Homicidios dolosos/asesinatos;2022;22
Asturias;1.1.-Homicidios dolosos/asesinatos;2021;9
Asturias;1.1.-Homicidios dolosos/asesinatos;2020;15
Asturias;1.1.-Homicidios dolosos/asesinatos;2019;30
Asturias;1.1.-Homicidios dolosos/asesinatos;2018;18
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;13
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;7
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;6
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;1
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;7
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;9
Asturias;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;10
Asturias;1.2.-Lesiones;2024;1.036
Asturias;1.2.-Lesiones;2023;1.082
Asturias;1.2.-Lesiones;2022;1.063
Asturias;1.2.-Lesiones;2021;984
Asturias;1.2.-Lesiones;2020;766
Asturias;1.2.-Lesiones;2019;1.065
Asturias;1.2.-Lesiones;2018;980
Asturias;1.3.-Malos tratos ámbito familiar;2024;1.795
Asturias;1.3.-Malos tratos ámbito familiar;2023;1.650
Asturias;1.3.-Malos tratos ámbito familiar;2022;1.377
Asturias;1.3.-Malos tratos ámbito familiar;2021;1.259
Asturias;1.3.-Malos tratos ámbito familiar;2020;1.238
Asturias;1.3.-Malos tratos ámbito familiar;2019;1.207
Asturias;1.3.-Malos tratos ámbito familiar;2018;1.112
Asturias;1.4.-Otros contra las personas;2024;45
Asturias;1.4.-Otros contra las personas;2023;33
Asturias;1.4.-Otros contra las personas;2022;39
Asturias;1.4.-Otros contra las personas;2021;34
Asturias;1.4.-Otros contra las personas;2020;33
Asturias;1.4.-Otros contra las personas;2019;28
Asturias;1.4.-Otros contra las personas;2018;22
Asturias;2. CONTRA LA LIBERTAD;2024;1.015
Asturias;2. CONTRA LA LIBERTAD;2023;1.133
Asturias;2. CONTRA LA LIBERTAD;2022;1.003
Asturias;2. CONTRA LA LIBERTAD;2021;881
Asturias;2. CONTRA LA LIBERTAD;2020;840
Asturias;2. CONTRA LA LIBERTAD;2019;958
Asturias;2. CONTRA LA LIBERTAD;2018;865
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2024;82
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2023;82
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2022;91
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2021;76
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2020;63
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2019;99
Asturias;2.1.-Malos tratos habituales en el ámbito familiar;2018;101
Asturias;2.2.-Otros contra la libertad;2024;933
Asturias;2.2.-Otros contra la libertad;2023;1.051
Asturias;2.2.-Otros contra la libertad;2022;912
Asturias;2.2.-Otros contra la libertad;2021;805
Asturias;2.2.-Otros contra la libertad;2020;777
Asturias;2.2.-Otros contra la libertad;2019;859
Asturias;2.2.-Otros contra la libertad;2018;764
Asturias;3. LIBERTAD SEXUAL;2024;241
Asturias;3. LIBERTAD SEXUAL;2023;250
Asturias;3. LIBERTAD SEXUAL;2022;186
Asturias;3. LIBERTAD SEXUAL;2021;190
Asturias;3. LIBERTAD SEXUAL;2020;145
Asturias;3. LIBERTAD SEXUAL;2019;152
Asturias;3. LIBERTAD SEXUAL;2018;143
Asturias;3.1.-Agresión sexual;2024;143
Asturias;3.1.-Agresión sexual;2023;151
Asturias;3.1.-Agresión sexual;2022;117
Asturias;3.1.-Agresión sexual;2021;89
Asturias;3.1.-Agresión sexual;2020;89
Asturias;3.1.-Agresión sexual;2019;97
Asturias;3.1.-Agresión sexual;2018;81
Asturias;3.2.-Agresión sexual con penetración;2024;50
Asturias;3.2.-Agresión sexual con penetración;2023;57
Asturias;3.2.-Agresión sexual con penetración;2022;41
Asturias;3.2.-Agresión sexual con penetración;2021;57
Asturias;3.2.-Agresión sexual con penetración;2020;39
Asturias;3.2.-Agresión sexual con penetración;2019;25
Asturias;3.2.-Agresión sexual con penetración;2018;23
Asturias;3.3.-Corrupción de menores o incapacitados;2024;10
Asturias;3.3.-Corrupción de menores o incapacitados;2023;5
Asturias;3.3.-Corrupción de menores o incapacitados;2022;4
Asturias;3.3.-Corrupción de menores o incapacitados;2021;6
Asturias;3.3.-Corrupción de menores o incapacitados;2020;1
Asturias;3.3.-Corrupción de menores o incapacitados;2019;2
Asturias;3.3.-Corrupción de menores o incapacitados;2018;3
Asturias;3.4.-Pornografía de menores;2024;10
Asturias;3.4.-Pornografía de menores;2023;12
Asturias;3.4.-Pornografía de menores;2022;7
Asturias;3.4.-Pornografía de menores;2021;14
Asturias;3.4.-Pornografía de menores;2020;5
Asturias;3.4.-Pornografía de menores;2019;9
Asturias;3.4.-Pornografía de menores;2018;10
Asturias;3.5.-Otros contra la libertad sexual;2024;28
Asturias;3.5.-Otros contra la libertad sexual;2023;25
Asturias;3.5.-Otros contra la libertad sexual;2022;17
Asturias;3.5.-Otros contra la libertad sexual;2021;24
Asturias;3.5.-Otros contra la libertad sexual;2020;11
Asturias;3.5.-Otros contra la libertad sexual;2019;19
Asturias;3.5.-Otros contra la libertad sexual;2018;26
Asturias;4. RELACIONES FAMILIARES;2024;30
Asturias;4. RELACIONES FAMILIARES;2023;20
Asturias;4. RELACIONES FAMILIARES;2022;25
Asturias;4. RELACIONES FAMILIARES;2021;24
Asturias;4. RELACIONES FAMILIARES;2020;26
Asturias;4. RELACIONES FAMILIARES;2019;19
Asturias;4. RELACIONES FAMILIARES;2018;20
Asturias;5. PATRIMONIO;2024;3.247
Asturias;5. PATRIMONIO;2023;3.282
Asturias;5. PATRIMONIO;2022;2.530
Asturias;5. PATRIMONIO;2021;2.293
Asturias;5. PATRIMONIO;2020;1.871
Asturias;5. PATRIMONIO;2019;2.440
Asturias;5. PATRIMONIO;2018;2.551
Asturias;5.1.-Hurtos;2024;1.803
Asturias;5.1.-Hurtos;2023;1.756
Asturias;5.1.-Hurtos;2022;1.172
Asturias;5.1.-Hurtos;2021;991
Asturias;5.1.-Hurtos;2020;664
Asturias;5.1.-Hurtos;2019;1.112
Asturias;5.1.-Hurtos;2018;1.214
Asturias;5.2.-Robos con fuerza en las cosas;2024;510
Asturias;5.2.-Robos con fuerza en las cosas;2023;524
Asturias;5.2.-Robos con fuerza en las cosas;2022;485
Asturias;5.2.-Robos con fuerza en las cosas;2021;425
Asturias;5.2.-Robos con fuerza en las cosas;2020;448
Asturias;5.2.-Robos con fuerza en las cosas;2019;501
Asturias;5.2.-Robos con fuerza en las cosas;2018;522
Asturias;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;62
Asturias;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;61
Asturias;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;54
