Comunidades autónomas;Tipología penal;periodo;Total
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2024;20
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2023;29
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2022;34
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2021;17
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2020;14
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2019;8
CANTABRIA;6.3.-Otros contra la seguridad colectiva;2018;16
CANTABRIA;7. FALSEDADES;2024;114
CANTABRIA;7. FALSEDADES;2023;141
CANTABRIA;7. FALSEDADES;2022;113
CANTABRIA;7. FALSEDADES;2021;123
CANTABRIA;7. FALSEDADES;2020;78
CANTABRIA;7. FALSEDADES;2019;133
CANTABRIA;7. FALSEDADES;2018;86
CANTABRIA;8. ADMÓN. PÚBLICA;2024;10
CANTABRIA;8. ADMÓN. PÚBLICA;2023;9
CANTABRIA;8. ADMÓN. PÚBLICA;2022;1
CANTABRIA;8. ADMÓN. PÚBLICA;2021;1
CANTABRIA;8. ADMÓN. PÚBLICA;2020;2
CANTABRIA;8. ADMÓN. PÚBLICA;2019;3
CANTABRIA;8. ADMÓN. PÚBLICA;2018;0
CANTABRIA;9. ADMÓN. JUSTICIA;2024;478
CANTABRIA;9. ADMÓN. JUSTICIA;2023;448
CANTABRIA;9. ADMÓN. JUSTICIA;2022;380
CANTABRIA;9. ADMÓN. JUSTICIA;2021;278
CANTABRIA;9. ADMÓN. JUSTICIA;2020;273
CANTABRIA;9. ADMÓN. JUSTICIA;2019;286
CANTABRIA;9. ADMÓN. JUSTICIA;2018;318
CANTABRIA;10. ORDEN PÚBLICO;2024;323
CANTABRIA;10. ORDEN PÚBLICO;2023;280
CANTABRIA;10. ORDEN PÚBLICO;2022;354
CANTABRIA;10. ORDEN PÚBLICO;2021;272
CANTABRIA;10. ORDEN PÚBLICO;2020;431
CANTABRIA;10. ORDEN PÚBLICO;2019;164
CANTABRIA;10. ORDEN PÚBLICO;2018;162
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2024;6
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2023;4
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2022;1
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2021;2
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2020;0
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2019;0
CANTABRIA;11. LEGISLACIÓN ESPECIAL;2018;1
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2024;119
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2023;112
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2022;102
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2021;137
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2020;108
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2019;94
CANTABRIA;12. OTRAS INFRACCIONES PENALES;2018;114
CANTABRIA;TOTAL INFRACCIONES PENALES;2024;10.113
CANTABRIA;TOTAL INFRACCIONES PENALES;2023;10.331
CANTABRIA;TOTAL INFRACCIONES PENALES;2022;9.304
CANTABRIA;TOTAL INFRACCIONES PENALES;2021;8.302
CANTABRIA;TOTAL INFRACCIONES PENALES;2020;7.179
CANTABRIA;TOTAL INFRACCIONES PENALES;2019;7.705
CANTABRIA;TOTAL INFRACCIONES PENALES;2018;7.640
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2024;8.620
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2023;8.269
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2022;7.688
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2021;6.702
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2020;5.787
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2019;6.626
CASTILLA Y LEÓN;1. CONTRA LAS PERSONAS;2018;6.567
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2024;53
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2023;57
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2022;55
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2021;37
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2020;42
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2019;42
CASTILLA Y LEÓN;1.1.-Homicidios dolosos/asesinatos;2018;35
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;10
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;11
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;17
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;13
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;14
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;10
CASTILLA Y LEÓN;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;11
CASTILLA Y LEÓN;1.2.-Lesiones;2024;4.675
CASTILLA Y LEÓN;1.2.-Lesiones;2023;4.430
CASTILLA Y LEÓN;1.2.-Lesiones;2022;4.347
CASTILLA Y LEÓN;1.2.-Lesiones;2021;3.662
CASTILLA Y LEÓN;1.2.-Lesiones;2020;3.027
CASTILLA Y LEÓN;1.2.-Lesiones;2019;3.851
CASTILLA Y LEÓN;1.2.-Lesiones;2018;3.956
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2024;3.606
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2023;3.520
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2022;3.070
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2021;2.816
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2020;2.535
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2019;2.474
CASTILLA Y LEÓN;1.3.-Malos tratos ámbito familiar;2018;2.393
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2024;286
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2023;262
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2022;216
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2021;187
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2020;183
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2019;259
CASTILLA Y LEÓN;1.4.-Otros contra las personas;2018;183
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2024;5.313
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2023;5.287
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2022;4.861
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2021;4.985
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2020;4.378
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2019;4.578
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2018;4.409
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2024;648
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2023;710
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2022;593
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2021;603
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2020;516
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2019;533
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2018;539
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2024;4.665
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2023;4.577
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2022;4.268
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2021;4.382
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2020;3.862
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2019;4.045
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2018;3.870
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2024;650
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2023;621
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2022;536
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2021;476
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2020;320
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2019;434
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2018;378
CASTILLA Y LEÓN;3.1.-Agresión sexual;2024;403
CASTILLA Y LEÓN;3.1.-Agresión sexual;2023;374
CASTILLA Y LEÓN;3.1.-Agresión sexual;2022;320
CASTILLA Y LEÓN;3.1.-Agresión sexual;2021;280
CASTILLA Y LEÓN;3.1.-Agresión sexual;2020;183
CASTILLA Y LEÓN;3.1.-Agresión sexual;2019;241
CASTILLA Y LEÓN;3.1.-Agresión sexual;2018;212
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2024;124
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2023;136
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2022;100
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2021;111
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2020;61
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2019;77
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2018;74
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2024;17
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2023;11
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2022;17
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2021;16
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2020;6
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2019;11
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2018;10
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2024;26
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2023;27
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2022;36
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2021;19
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2020;18
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2019;27
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2018;37
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2024;80
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2023;73
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2022;63
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2021;50
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2020;52
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2019;78
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2018;45
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2024;197
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2023;187
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2022;161
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2021;161
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2020;136
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2019;189
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2018;177
CASTILLA Y LEÓN;5. PATRIMONIO;2024;15.536
CASTILLA Y LEÓN;5. PATRIMONIO;2023;15.179
CASTILLA Y LEÓN;5. PATRIMONIO;2022;13.998
CASTILLA Y LEÓN;5. PATRIMONIO;2021;11.407
CASTILLA Y LEÓN;5. PATRIMONIO;2020;9.685
CASTILLA Y LEÓN;5. PATRIMONIO;2019;11.978
CASTILLA Y LEÓN;5. PATRIMONIO;2018;11.345
CASTILLA Y LEÓN;5.1.-Hurtos;2024;5.629
CASTILLA Y LEÓN;5.1.-Hurtos;2023;5.543
CASTILLA Y LEÓN;5.1.-Hurtos;2022;4.807
CASTILLA Y LEÓN;5.1.-Hurtos;2021;3.737
CASTILLA Y LEÓN;5.1.-Hurtos;2020;3.039
CASTILLA Y LEÓN;5.1.-Hurtos;2019;4.701
CASTILLA Y LEÓN;5.1.-Hurtos;2018;4.287
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2024;1.576
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2023;1.503
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2022;1.439
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2021;1.188
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2020;1.248
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2019;1.687
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2018;1.518
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;287
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;315
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;204
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;210
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;225
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;193
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;220
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2024;442
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2023;420
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2022;407
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2021;366
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2020;368
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2019;511
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2018;490
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2024;375
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2023;372
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2022;413
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2021;338
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2020;330
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2019;447
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2018;345
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2024;482
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2023;480
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2022;435
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2021;379
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2020;327
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2019;413
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2018;390
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2024;228
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2023;229
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2022;195
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2021;174
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2020;175
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2019;214
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2018;191
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2024;53
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2023;52
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2022;50
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2021;50
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2020;35
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2019;42
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2018;52
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2024;157
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2023;156
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2022;145
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2021;110
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2020;77
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2019;116
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2018;108
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2024;244
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2023;220
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2022;236
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2021;197
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2020;155
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2019;216
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2018;189
CASTILLA Y LEÓN;5.5.-Estafas;2024;4.593
CASTILLA Y LEÓN;5.5.-Estafas;2023;4.719
CASTILLA Y LEÓN;5.5.-Estafas;2022;4.372
CASTILLA Y LEÓN;5.5.-Estafas;2021;3.221
CASTILLA Y LEÓN;5.5.-Estafas;2020;2.598
CASTILLA Y LEÓN;5.5.-Estafas;2019;2.547
CASTILLA Y LEÓN;5.5.-Estafas;2018;2.464
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2024;3.373
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2023;3.496
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2022;2.833
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2021;2.092
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2020;1.608
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2019;1.239
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2018;1.032
CASTILLA Y LEÓN;5.6.-Daños;2024;1.837
CASTILLA Y LEÓN;5.6.-Daños;2023;1.688
CASTILLA Y LEÓN;5.6.-Daños;2022;1.734
CASTILLA Y LEÓN;5.6.-Daños;2021;1.711
CASTILLA Y LEÓN;5.6.-Daños;2020;1.453
CASTILLA Y LEÓN;5.6.-Daños;2019;1.507
CASTILLA Y LEÓN;5.6.-Daños;2018;1.576
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2024;31
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2023;51
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2022;41
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2021;60
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2020;33
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2019;43
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2018;79
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2024;30
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2023;15
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2022;9
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2021;4
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2020;4
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2019;8
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2018;9
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2024;1.114
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2023;960
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2022;925
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2021;910
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2020;828
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2019;856
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2018;833
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2024;3.009
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2023;2.945
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2022;2.937
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2021;2.812
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2020;2.281
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2019;2.809
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2018;2.631
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2024;402
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2023;484
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2022;447
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2021;463
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2020;472
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2019;425
CASTILLA Y LEÓN;6.1.-Tráfico de drogas;2018;386
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2024;2.496
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2023;2.371
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2022;2.399
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2021;2.279
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2020;1.765
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2019;2.313
CASTILLA Y LEÓN;6.2.-Contra la seguridad vial;2018;2.161
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2024;111
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2023;90
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2022;91
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2021;70
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2020;44
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2019;71
CASTILLA Y LEÓN;6.3.-Otros contra la seguridad colectiva;2018;84
CASTILLA Y LEÓN;7. FALSEDADES;2024;717
CASTILLA Y LEÓN;7. FALSEDADES;2023;723
CASTILLA Y LEÓN;7. FALSEDADES;2022;693
CASTILLA Y LEÓN;7. FALSEDADES;2021;636
CASTILLA Y LEÓN;7. FALSEDADES;2020;489
CASTILLA Y LEÓN;7. FALSEDADES;2019;489
CASTILLA Y LEÓN;7. FALSEDADES;2018;448
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2024;17
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2023;23
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2022;9
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2021;14
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2020;13
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2019;12
CASTILLA Y LEÓN;8. ADMÓN. PÚBLICA;2018;11
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2024;1.646
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2023;1.571
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2022;1.526
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2021;1.246
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2020;1.083
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2019;1.200
CASTILLA Y LEÓN;9. ADMÓN. JUSTICIA;2018;1.113
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2024;1.036
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2023;1.003
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2022;989
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2021;949
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2020;1.049
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2019;735
CASTILLA Y LEÓN;10. ORDEN PÚBLICO;2018;687
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2024;3
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2023;9
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2022;2
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2021;3
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2020;2
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2019;7
CASTILLA Y LEÓN;11. LEGISLACIÓN ESPECIAL;2018;0
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2024;478
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2023;544
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2022;459
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2021;407
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2020;413
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2019;380
CASTILLA Y LEÓN;12. OTRAS INFRACCIONES PENALES;2018;421
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2024;37.222
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2023;36.361
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2022;33.859
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2021;29.798
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2020;25.636
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2019;29.437
CASTILLA Y LEÓN;TOTAL INFRACCIONES PENALES;2018;28.187
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2024;8.710
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2023;8.059
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2022;7.596
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2021;6.760
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2020;5.869
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2019;6.686
CASTILLA - LA MANCHA;1. CONTRA LAS PERSONAS;2018;6.309
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2024;64
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2023;61
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2022;64
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2021;75
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2020;42
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2019;37
CASTILLA - LA MANCHA;1.1.-Homicidios dolosos/asesinatos;2018;35
CASTILLA - LA MANCHA;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;13
CASTILLA - LA MANCHA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;16
CASTILLA - LA MANCHA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;17
CASTILLA - LA MANCHA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;11
CASTILLA - LA MANCHA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;15
