Provincias;Tipología penal;periodo;Total
Tarragona;3.5.-Otros contra la libertad sexual;2022;49
Tarragona;3.5.-Otros contra la libertad sexual;2021;60
Tarragona;3.5.-Otros contra la libertad sexual;2020;32
Tarragona;3.5.-Otros contra la libertad sexual;2019;35
Tarragona;3.5.-Otros contra la libertad sexual;2018;24
Tarragona;4. RELACIONES FAMILIARES;2024;149
Tarragona;4. RELACIONES FAMILIARES;2023;141
Tarragona;4. RELACIONES FAMILIARES;2022;159
Tarragona;4. RELACIONES FAMILIARES;2021;171
Tarragona;4. RELACIONES FAMILIARES;2020;144
Tarragona;4. RELACIONES FAMILIARES;2019;187
Tarragona;4. RELACIONES FAMILIARES;2018;207
Tarragona;5. PATRIMONIO;2024;36.975
Tarragona;5. PATRIMONIO;2023;36.628
Tarragona;5. PATRIMONIO;2022;33.198
Tarragona;5. PATRIMONIO;2021;27.640
Tarragona;5. PATRIMONIO;2020;25.522
Tarragona;5. PATRIMONIO;2019;31.398
Tarragona;5. PATRIMONIO;2018;32.032
Tarragona;5.1.-Hurtos;2024;10.650
Tarragona;5.1.-Hurtos;2023;10.706
Tarragona;5.1.-Hurtos;2022;10.196
Tarragona;5.1.-Hurtos;2021;7.648
Tarragona;5.1.-Hurtos;2020;6.717
Tarragona;5.1.-Hurtos;2019;9.382
Tarragona;5.1.-Hurtos;2018;9.761
Tarragona;5.2.-Robos con fuerza en las cosas;2024;7.666
Tarragona;5.2.-Robos con fuerza en las cosas;2023;7.745
Tarragona;5.2.-Robos con fuerza en las cosas;2022;7.650
Tarragona;5.2.-Robos con fuerza en las cosas;2021;6.633
Tarragona;5.2.-Robos con fuerza en las cosas;2020;6.814
Tarragona;5.2.-Robos con fuerza en las cosas;2019;8.917
Tarragona;5.2.-Robos con fuerza en las cosas;2018;9.260
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;3.280
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;2.741
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;2.801
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;2.420
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;18
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;3.004
Tarragona;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;3.195
Tarragona;5.2.2.-Robos con fuerza en viviendas;2024;2.478
Tarragona;5.2.2.-Robos con fuerza en viviendas;2023;2.814
Tarragona;5.2.2.-Robos con fuerza en viviendas;2022;2.960
Tarragona;5.2.2.-Robos con fuerza en viviendas;2021;2.582
Tarragona;5.2.2.-Robos con fuerza en viviendas;2020;2.917
Tarragona;5.2.2.-Robos con fuerza en viviendas;2019;3.280
Tarragona;5.2.2.-Robos con fuerza en viviendas;2018;3.544
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2024;732
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2023;911
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2022;723
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2021;605
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2020;664
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2019;1
Tarragona;5.2.3.-Robos con fuerza en establecimientos;2018;2
Tarragona;5.3.-Robos con violencia o intimidación;2024;1.238
Tarragona;5.3.-Robos con violencia o intimidación;2023;1.180
Tarragona;5.3.-Robos con violencia o intimidación;2022;1.101
Tarragona;5.3.-Robos con violencia o intimidación;2021;887
Tarragona;5.3.-Robos con violencia o intimidación;2020;794
Tarragona;5.3.-Robos con violencia o intimidación;2019;1.048
Tarragona;5.3.-Robos con violencia o intimidación;2018;990
Tarragona;5.3.1.-Robos con violencia en vía pública;2024;743
Tarragona;5.3.1.-Robos con violencia en vía pública;2023;730
Tarragona;5.3.1.-Robos con violencia en vía pública;2022;685
Tarragona;5.3.1.-Robos con violencia en vía pública;2021;497
Tarragona;5.3.1.-Robos con violencia en vía pública;2020;495
Tarragona;5.3.1.-Robos con violencia en vía pública;2019;2
Tarragona;5.3.1.-Robos con violencia en vía pública;2018;0
Tarragona;5.3.2.-Robos con violencia en viviendas;2024;95
Tarragona;5.3.2.-Robos con violencia en viviendas;2023;87
Tarragona;5.3.2.-Robos con violencia en viviendas;2022;78
Tarragona;5.3.2.-Robos con violencia en viviendas;2021;84
Tarragona;5.3.2.-Robos con violencia en viviendas;2020;84
Tarragona;5.3.2.-Robos con violencia en viviendas;2019;67
Tarragona;5.3.2.-Robos con violencia en viviendas;2018;57
Tarragona;5.3.3.-Robos con violencia en establecimientos;2024;222
Tarragona;5.3.3.-Robos con violencia en establecimientos;2023;207
Tarragona;5.3.3.-Robos con violencia en establecimientos;2022;173
Tarragona;5.3.3.-Robos con violencia en establecimientos;2021;145
Tarragona;5.3.3.-Robos con violencia en establecimientos;2020;99
Tarragona;5.3.3.-Robos con violencia en establecimientos;2019;1
Tarragona;5.3.3.-Robos con violencia en establecimientos;2018;0
Tarragona;5.4.-Sustracción de vehículos;2024;690
Tarragona;5.4.-Sustracción de vehículos;2023;558
Tarragona;5.4.-Sustracción de vehículos;2022;490
Tarragona;5.4.-Sustracción de vehículos;2021;446
Tarragona;5.4.-Sustracción de vehículos;2020;406
Tarragona;5.4.-Sustracción de vehículos;2019;466
Tarragona;5.4.-Sustracción de vehículos;2018;441
Tarragona;5.5.-Estafas;2024;10.467
Tarragona;5.5.-Estafas;2023;10.651
Tarragona;5.5.-Estafas;2022;8.282
Tarragona;5.5.-Estafas;2021;6.619
Tarragona;5.5.-Estafas;2020;5.980
Tarragona;5.5.-Estafas;2019;5.867
Tarragona;5.5.-Estafas;2018;6.056
Tarragona;5.5.1.-Estafas informáticas;2024;7.152
Tarragona;5.5.1.-Estafas informáticas;2023;7.586
Tarragona;5.5.1.-Estafas informáticas;2022;5.906
Tarragona;5.5.1.-Estafas informáticas;2021;4.626
Tarragona;5.5.1.-Estafas informáticas;2020;4.486
Tarragona;5.5.1.-Estafas informáticas;2019;3.732
Tarragona;5.5.1.-Estafas informáticas;2018;3.803
Tarragona;5.6.-Daños;2024;4.623
Tarragona;5.6.-Daños;2023;4.331
Tarragona;5.6.-Daños;2022;4.116
Tarragona;5.6.-Daños;2021;4.170
Tarragona;5.6.-Daños;2020;3.500
Tarragona;5.6.-Daños;2019;4.273
Tarragona;5.6.-Daños;2018;4.195
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2024;59
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2023;50
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2022;44
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2021;84
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2020;34
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2019;44
Tarragona;5.7.-Contra la propiedad intelectual/industrial;2018;87
Tarragona;5.8.-Blanqueo de capitales;2024;22
Tarragona;5.8.-Blanqueo de capitales;2023;5
Tarragona;5.8.-Blanqueo de capitales;2022;7
Tarragona;5.8.-Blanqueo de capitales;2021;4
Tarragona;5.8.-Blanqueo de capitales;2020;6
Tarragona;5.8.-Blanqueo de capitales;2019;1
Tarragona;5.8.-Blanqueo de capitales;2018;3
Tarragona;5.9.-Otros contra el patrimonio;2024;1.560
Tarragona;5.9.-Otros contra el patrimonio;2023;1.402
Tarragona;5.9.-Otros contra el patrimonio;2022;1.312
Tarragona;5.9.-Otros contra el patrimonio;2021;1.149
Tarragona;5.9.-Otros contra el patrimonio;2020;1.271
Tarragona;5.9.-Otros contra el patrimonio;2019;1.400
Tarragona;5.9.-Otros contra el patrimonio;2018;1.239
Tarragona;6. SEGURIDAD COLECTIVA;2024;1.983
Tarragona;6. SEGURIDAD COLECTIVA;2023;1.856
Tarragona;6. SEGURIDAD COLECTIVA;2022;1.944
Tarragona;6. SEGURIDAD COLECTIVA;2021;1.791
Tarragona;6. SEGURIDAD COLECTIVA;2020;1.310
Tarragona;6. SEGURIDAD COLECTIVA;2019;1.562
Tarragona;6. SEGURIDAD COLECTIVA;2018;1.394
Tarragona;6.1.-Tráfico de drogas;2024;504
Tarragona;6.1.-Tráfico de drogas;2023;464
Tarragona;6.1.-Tráfico de drogas;2022;469
Tarragona;6.1.-Tráfico de drogas;2021;498
Tarragona;6.1.-Tráfico de drogas;2020;359
Tarragona;6.1.-Tráfico de drogas;2019;364
Tarragona;6.1.-Tráfico de drogas;2018;275
Tarragona;6.2.-Contra la seguridad vial;2024;1.436
Tarragona;6.2.-Contra la seguridad vial;2023;1.354
Tarragona;6.2.-Contra la seguridad vial;2022;1.441
Tarragona;6.2.-Contra la seguridad vial;2021;1.266
Tarragona;6.2.-Contra la seguridad vial;2020;929
Tarragona;6.2.-Contra la seguridad vial;2019;1.167
Tarragona;6.2.-Contra la seguridad vial;2018;1.095
Tarragona;6.3.-Otros contra la seguridad colectiva;2024;43
Tarragona;6.3.-Otros contra la seguridad colectiva;2023;38
Tarragona;6.3.-Otros contra la seguridad colectiva;2022;34
Tarragona;6.3.-Otros contra la seguridad colectiva;2021;27
Tarragona;6.3.-Otros contra la seguridad colectiva;2020;22
Tarragona;6.3.-Otros contra la seguridad colectiva;2019;31
Tarragona;6.3.-Otros contra la seguridad colectiva;2018;24
Tarragona;7. FALSEDADES;2024;1.047
Tarragona;7. FALSEDADES;2023;570
Tarragona;7. FALSEDADES;2022;555
Tarragona;7. FALSEDADES;2021;531
Tarragona;7. FALSEDADES;2020;289
Tarragona;7. FALSEDADES;2019;358
Tarragona;7. FALSEDADES;2018;322
Tarragona;8. ADMÓN. PÚBLICA;2024;147
Tarragona;8. ADMÓN. PÚBLICA;2023;8
Tarragona;8. ADMÓN. PÚBLICA;2022;11
Tarragona;8. ADMÓN. PÚBLICA;2021;17
Tarragona;8. ADMÓN. PÚBLICA;2020;5
Tarragona;8. ADMÓN. PÚBLICA;2019;13
Tarragona;8. ADMÓN. PÚBLICA;2018;10
Tarragona;9. ADMÓN. JUSTICIA;2024;606
Tarragona;9. ADMÓN. JUSTICIA;2023;645
Tarragona;9. ADMÓN. JUSTICIA;2022;516
Tarragona;9. ADMÓN. JUSTICIA;2021;469
Tarragona;9. ADMÓN. JUSTICIA;2020;446
Tarragona;9. ADMÓN. JUSTICIA;2019;469
Tarragona;9. ADMÓN. JUSTICIA;2018;443
Tarragona;10. ORDEN PÚBLICO;2024;603
Tarragona;10. ORDEN PÚBLICO;2023;530
Tarragona;10. ORDEN PÚBLICO;2022;510
Tarragona;10. ORDEN PÚBLICO;2021;482
Tarragona;10. ORDEN PÚBLICO;2020;427
Tarragona;10. ORDEN PÚBLICO;2019;400
Tarragona;10. ORDEN PÚBLICO;2018;338
Tarragona;11. LEGISLACIÓN ESPECIAL;2024;4
Tarragona;11. LEGISLACIÓN ESPECIAL;2023;4
Tarragona;11. LEGISLACIÓN ESPECIAL;2022;6
Tarragona;11. LEGISLACIÓN ESPECIAL;2021;4
Tarragona;11. LEGISLACIÓN ESPECIAL;2020;1
Tarragona;11. LEGISLACIÓN ESPECIAL;2019;1
Tarragona;11. LEGISLACIÓN ESPECIAL;2018;0
Tarragona;12. OTRAS INFRACCIONES PENALES;2024;194
Tarragona;12. OTRAS INFRACCIONES PENALES;2023;173
Tarragona;12. OTRAS INFRACCIONES PENALES;2022;141
Tarragona;12. OTRAS INFRACCIONES PENALES;2021;122
Tarragona;12. OTRAS INFRACCIONES PENALES;2020;95
Tarragona;12. OTRAS INFRACCIONES PENALES;2019;118
Tarragona;12. OTRAS INFRACCIONES PENALES;2018;95
Tarragona;TOTAL INFRACCIONES PENALES;2024;48.200
Tarragona;TOTAL INFRACCIONES PENALES;2023;46.897
Tarragona;TOTAL INFRACCIONES PENALES;2022;42.953
Tarragona;TOTAL INFRACCIONES PENALES;2021;36.782
Tarragona;TOTAL INFRACCIONES PENALES;2020;32.485
Tarragona;TOTAL INFRACCIONES PENALES;2019;39.557
Tarragona;TOTAL INFRACCIONES PENALES;2018;39.791
Teruel;1. CONTRA LAS PERSONAS;2024;446
Teruel;1. CONTRA LAS PERSONAS;2023;432
Teruel;1. CONTRA LAS PERSONAS;2022;444
Teruel;1. CONTRA LAS PERSONAS;2021;311
Teruel;1. CONTRA LAS PERSONAS;2020;270
Teruel;1. CONTRA LAS PERSONAS;2019;339
Teruel;1. CONTRA LAS PERSONAS;2018;335
Teruel;1.1.-Homicidios dolosos/asesinatos;2024;2
Teruel;1.1.-Homicidios dolosos/asesinatos;2023;1
Teruel;1.1.-Homicidios dolosos/asesinatos;2022;4
Teruel;1.1.-Homicidios dolosos/asesinatos;2021;5
Teruel;1.1.-Homicidios dolosos/asesinatos;2020;5
Teruel;1.1.-Homicidios dolosos/asesinatos;2019;4
Teruel;1.1.-Homicidios dolosos/asesinatos;2018;3
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2024;0
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;1
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;1
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;0
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;1
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;2
Teruel;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;0
Teruel;1.2.-Lesiones;2024;253
Teruel;1.2.-Lesiones;2023;258
Teruel;1.2.-Lesiones;2022;254
Teruel;1.2.-Lesiones;2021;176
Teruel;1.2.-Lesiones;2020;142
Teruel;1.2.-Lesiones;2019;189
Teruel;1.2.-Lesiones;2018;175
Teruel;1.3.-Malos tratos ámbito familiar;2024;171
Teruel;1.3.-Malos tratos ámbito familiar;2023;162
Teruel;1.3.-Malos tratos ámbito familiar;2022;174
Teruel;1.3.-Malos tratos ámbito familiar;2021;123
Teruel;1.3.-Malos tratos ámbito familiar;2020;118
Teruel;1.3.-Malos tratos ámbito familiar;2019;139
Teruel;1.3.-Malos tratos ámbito familiar;2018;154
Teruel;1.4.-Otros contra las personas;2024;20
Teruel;1.4.-Otros contra las personas;2023;11
Teruel;1.4.-Otros contra las personas;2022;12
Teruel;1.4.-Otros contra las personas;2021;7
Teruel;1.4.-Otros contra las personas;2020;5
Teruel;1.4.-Otros contra las personas;2019;7
Teruel;1.4.-Otros contra las personas;2018;3
Teruel;2. CONTRA LA LIBERTAD;2024;326
Teruel;2. CONTRA LA LIBERTAD;2023;324
Teruel;2. CONTRA LA LIBERTAD;2022;279
Teruel;2. CONTRA LA LIBERTAD;2021;238
Teruel;2. CONTRA LA LIBERTAD;2020;190
Teruel;2. CONTRA LA LIBERTAD;2019;153
Teruel;2. CONTRA LA LIBERTAD;2018;203
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2024;44
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2023;44
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2022;34
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2021;44
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2020;33
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2019;25
Teruel;2.1.-Malos tratos habituales en el ámbito familiar;2018;32
Teruel;2.2.-Otros contra la libertad;2024;282
Teruel;2.2.-Otros contra la libertad;2023;280
Teruel;2.2.-Otros contra la libertad;2022;245
Teruel;2.2.-Otros contra la libertad;2021;194
Teruel;2.2.-Otros contra la libertad;2020;157
Teruel;2.2.-Otros contra la libertad;2019;128
Teruel;2.2.-Otros contra la libertad;2018;171
Teruel;3. LIBERTAD SEXUAL;2024;41
Teruel;3. LIBERTAD SEXUAL;2023;39
Teruel;3. LIBERTAD SEXUAL;2022;30
Teruel;3. LIBERTAD SEXUAL;2021;35
Teruel;3. LIBERTAD SEXUAL;2020;30
Teruel;3. LIBERTAD SEXUAL;2019;35
Teruel;3. LIBERTAD SEXUAL;2018;15
Teruel;3.1.-Agresión sexual;2024;31
Teruel;3.1.-Agresión sexual;2023;25
Teruel;3.1.-Agresión sexual;2022;19
Teruel;3.1.-Agresión sexual;2021;22
Teruel;3.1.-Agresión sexual;2020;17
Teruel;3.1.-Agresión sexual;2019;23
Teruel;3.1.-Agresión sexual;2018;7
Teruel;3.2.-Agresión sexual con penetración;2024;3
Teruel;3.2.-Agresión sexual con penetración;2023;10
Teruel;3.2.-Agresión sexual con penetración;2022;4
Teruel;3.2.-Agresión sexual con penetración;2021;2
Teruel;3.2.-Agresión sexual con penetración;2020;4
Teruel;3.2.-Agresión sexual con penetración;2019;6
Teruel;3.2.-Agresión sexual con penetración;2018;1
Teruel;3.3.-Corrupción de menores o incapacitados;2024;0
Teruel;3.3.-Corrupción de menores o incapacitados;2023;1
Teruel;3.3.-Corrupción de menores o incapacitados;2022;1
Teruel;3.3.-Corrupción de menores o incapacitados;2021;0
Teruel;3.3.-Corrupción de menores o incapacitados;2020;0
Teruel;3.3.-Corrupción de menores o incapacitados;2019;0
Teruel;3.3.-Corrupción de menores o incapacitados;2018;0
Teruel;3.4.-Pornografía de menores;2024;1
Teruel;3.4.-Pornografía de menores;2023;1
Teruel;3.4.-Pornografía de menores;2022;2
Teruel;3.4.-Pornografía de menores;2021;4
Teruel;3.4.-Pornografía de menores;2020;2
Teruel;3.4.-Pornografía de menores;2019;4
Teruel;3.4.-Pornografía de menores;2018;2
Teruel;3.5.-Otros contra la libertad sexual;2024;6
Teruel;3.5.-Otros contra la libertad sexual;2023;2
Teruel;3.5.-Otros contra la libertad sexual;2022;4
Teruel;3.5.-Otros contra la libertad sexual;2021;7
Teruel;3.5.-Otros contra la libertad sexual;2020;7
Teruel;3.5.-Otros contra la libertad sexual;2019;2
Teruel;3.5.-Otros contra la libertad sexual;2018;5
Teruel;4. RELACIONES FAMILIARES;2024;17
Teruel;4. RELACIONES FAMILIARES;2023;24
Teruel;4. RELACIONES FAMILIARES;2022;24
Teruel;4. RELACIONES FAMILIARES;2021;17
Teruel;4. RELACIONES FAMILIARES;2020;9
Teruel;4. RELACIONES FAMILIARES;2019;11
Teruel;4. RELACIONES FAMILIARES;2018;12
Teruel;5. PATRIMONIO;2024;2.661
Teruel;5. PATRIMONIO;2023;2.702
Teruel;5. PATRIMONIO;2022;2.347
Teruel;5. PATRIMONIO;2021;1.904
Teruel;5. PATRIMONIO;2020;1.531
Teruel;5. PATRIMONIO;2019;1.820
Teruel;5. PATRIMONIO;2018;1.829
Teruel;5.1.-Hurtos;2024;469
Teruel;5.1.-Hurtos;2023;509
Teruel;5.1.-Hurtos;2022;413
Teruel;5.1.-Hurtos;2021;362
Teruel;5.1.-Hurtos;2020;263
Teruel;5.1.-Hurtos;2019;508
Teruel;5.1.-Hurtos;2018;461
Teruel;5.2.-Robos con fuerza en las cosas;2024;418
Teruel;5.2.-Robos con fuerza en las cosas;2023;381
Teruel;5.2.-Robos con fuerza en las cosas;2022;446
Teruel;5.2.-Robos con fuerza en las cosas;2021;232
Teruel;5.2.-Robos con fuerza en las cosas;2020;190
Teruel;5.2.-Robos con fuerza en las cosas;2019;305
Teruel;5.2.-Robos con fuerza en las cosas;2018;433
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2024;23
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;32
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;22
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;16
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;9
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;25
Teruel;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;54
Teruel;5.2.2.-Robos con fuerza en viviendas;2024;165
Teruel;5.2.2.-Robos con fuerza en viviendas;2023;171
Teruel;5.2.2.-Robos con fuerza en viviendas;2022;201
Teruel;5.2.2.-Robos con fuerza en viviendas;2021;76
Teruel;5.2.2.-Robos con fuerza en viviendas;2020;61
Teruel;5.2.2.-Robos con fuerza en viviendas;2019;88
Teruel;5.2.2.-Robos con fuerza en viviendas;2018;182
Teruel;5.2.3.-Robos con fuerza en establecimientos;2024;45
Teruel;5.2.3.-Robos con fuerza en establecimientos;2023;56
Teruel;5.2.3.-Robos con fuerza en establecimientos;2022;56
Teruel;5.2.3.-Robos con fuerza en establecimientos;2021;37
Teruel;5.2.3.-Robos con fuerza en establecimientos;2020;24
Teruel;5.2.3.-Robos con fuerza en establecimientos;2019;60
Teruel;5.2.3.-Robos con fuerza en establecimientos;2018;59
Teruel;5.3.-Robos con violencia o intimidación;2024;11
Teruel;5.3.-Robos con violencia o intimidación;2023;13
Teruel;5.3.-Robos con violencia o intimidación;2022;18
Teruel;5.3.-Robos con violencia o intimidación;2021;16
Teruel;5.3.-Robos con violencia o intimidación;2020;9
Teruel;5.3.-Robos con violencia o intimidación;2019;19
Teruel;5.3.-Robos con violencia o intimidación;2018;16
Teruel;5.3.1.-Robos con violencia en vía pública;2024;4
Teruel;5.3.1.-Robos con violencia en vía pública;2023;6
Teruel;5.3.1.-Robos con violencia en vía pública;2022;11
Teruel;5.3.1.-Robos con violencia en vía pública;2021;10
Teruel;5.3.1.-Robos con violencia en vía pública;2020;3
Teruel;5.3.1.-Robos con violencia en vía pública;2019;12
Teruel;5.3.1.-Robos con violencia en vía pública;2018;6
Teruel;5.3.2.-Robos con violencia en viviendas;2024;1
Teruel;5.3.2.-Robos con violencia en viviendas;2023;2
Teruel;5.3.2.-Robos con violencia en viviendas;2022;4
Teruel;5.3.2.-Robos con violencia en viviendas;2021;3
Teruel;5.3.2.-Robos con violencia en viviendas;2020;1
Teruel;5.3.2.-Robos con violencia en viviendas;2019;0
Teruel;5.3.2.-Robos con violencia en viviendas;2018;0
Teruel;5.3.3.-Robos con violencia en establecimientos;2024;5
Teruel;5.3.3.-Robos con violencia en establecimientos;2023;2
Teruel;5.3.3.-Robos con violencia en establecimientos;2022;1
Teruel;5.3.3.-Robos con violencia en establecimientos;2021;1
Teruel;5.3.3.-Robos con violencia en establecimientos;2020;2
Teruel;5.3.3.-Robos con violencia en establecimientos;2019;3
Teruel;5.3.3.-Robos con violencia en establecimientos;2018;3
Teruel;5.4.-Sustracción de vehículos;2024;17
Teruel;5.4.-Sustracción de vehículos;2023;12
Teruel;5.4.-Sustracción de vehículos;2022;18
Teruel;5.4.-Sustracción de vehículos;2021;14
Teruel;5.4.-Sustracción de vehículos;2020;17
Teruel;5.4.-Sustracción de vehículos;2019;10
Teruel;5.4.-Sustracción de vehículos;2018;17
Teruel;5.5.-Estafas;2024;1.187
Teruel;5.5.-Estafas;2023;1.233
Teruel;5.5.-Estafas;2022;946
Teruel;5.5.-Estafas;2021;777
Teruel;5.5.-Estafas;2020;679
Teruel;5.5.-Estafas;2019;516
Teruel;5.5.-Estafas;2018;463
Teruel;5.5.1.-Estafas informáticas;2024;1.129
Teruel;5.5.1.-Estafas informáticas;2023;1.154
Teruel;5.5.1.-Estafas informáticas;2022;775
Teruel;5.5.1.-Estafas informáticas;2021;639
Teruel;5.5.1.-Estafas informáticas;2020;469
Teruel;5.5.1.-Estafas informáticas;2019;261
Teruel;5.5.1.-Estafas informáticas;2018;216
Teruel;5.6.-Daños;2024;478
Teruel;5.6.-Daños;2023;475
Teruel;5.6.-Daños;2022;445
Teruel;5.6.-Daños;2021;417
Teruel;5.6.-Daños;2020;331
Teruel;5.6.-Daños;2019;389
Teruel;5.6.-Daños;2018;383
Teruel;5.7.-Contra la propiedad intelectual/industrial;2024;2
Teruel;5.7.-Contra la propiedad intelectual/industrial;2023;4
Teruel;5.7.-Contra la propiedad intelectual/industrial;2022;4
Teruel;5.7.-Contra la propiedad intelectual/industrial;2021;9
Teruel;5.7.-Contra la propiedad intelectual/industrial;2020;1
Teruel;5.7.-Contra la propiedad intelectual/industrial;2019;2
